speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a20,[2 4 2 4 4 4 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,brug blamst prijant børst brug brug brug brug brug brug,,,"[0.5, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.5]",7.166666666666667,1.0,0,a20_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.8, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.7142857142857143, 0.6666666666666666, 0.5, 0.5]",1.0
a21,[3 5 3 4 3 5 3 3 3 3],artist bær bar barn bjørn blå blad bleie blod blokk,artist per per per bjorn glor blor brøy blor blor brøy blor blor,,,"[0.8, 1.0, 0.3333333333333333, 0.6666666666666666, 0.5, 1.0, 0.75, 0.75, 0.6666666666666666, 0.5]",6.966666666666667,1.0,3,a21_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.6274509803921569,1.2
a21,[4 3 3 4 3 2 3 3 3 4],blomst blyant børste bra brå briller bro brød bror brun,blomst blieand børst bra bror lyrr bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror bror br,,,"[1.0, 0.8333333333333334, 0.8, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.6666666666666666, 0.75, 1.0]",7.216666666666667,1.0,211,a21_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,19.363636363636363,21.8
a22,[3 5 5 3 5 3 5 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 0.5, 0.3333333333333333]",7.3,1.0,433,a22_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,34.82,44.1
a22,[3 3 5 3 3 5 3 5 4 4],blokk blomst blyant børste bra brå briller bro brød bror,"bråk, blomst, brind, børste, bra, bra, kriller, brul, berrur, berrur,",,,"[0.75, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 1.0, 0.8333333333333334, 1.0, 0.6666666666666666, 0.75]",8.3,1.0,0,a22_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.6, 0.16666666666666666, 0.8333333333333334, 0.16666666666666666, 0.3333333333333333, 0.6666666666666666, 0.2857142857142857, 1.0, 1.25, 1.0]",1.0
a23,[3 5 5 4 5 4 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,"arthist, bar, bar, barn, butt, bjørn, bro, bra, braje, bro,",,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",7.8,1.0,0,a23_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.25, 0.75, 0.2, 1.0, 0.5, 0.8, 0.5]",1.0
a23,[2 5 4 5 3 4 3 3 5 5],blokk blomst blyant børste bra brå briller bro brød bror,"brak, blomst, blient, første, dra, bra, triller, bra, bra, bra, bra,",,,"[0.5, 1.0, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0]",8.0,1.0,1,a23_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.44642857142857145,1.1
a25,[5 3 2 4 3 4 4 3 4 2],artist bær bar barn bart bjørn blå blad bleie blod,artist baal baal baal baal bjøl blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå blå bl,,,"[1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.5, 1.0, 0.3333333333333333]",6.916666666666666,1.0,138,a25_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,11.28,14.6
a25,[5 2 4 4 3 2 2 2 3 2],blokk blomst blyant børste bra brå briller bro brød bror,"blok, velonst, blivant, berst, bra, bra, blivljjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.25]",5.416666666666666,1.0,-3,a25_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,7.839285714285714,1.0
a26,[4 4 3 3 3 3 3 3 3 2],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar bar,,,"[0.8, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.5, 0.6666666666666666, 0.25, 0.5, 0.3333333333333333]",5.716666666666666,1.0,433,a26_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,34.82,44.1
a26,[2 4 3 4 3 1 4 3 4 3],blokk blomst blyant børste bra brå briller bro brød bror,brøk blomst blend børte brør brør brør brør brør brør brør,,,"[0.25, 0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333, 0.0, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.25]",5.333333333333334,0.9,1,a26_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.375,1.0
a27,[4 5 4 4 4 3 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,"artist, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar, bar",,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",6.633333333333334,1.0,212,a27_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,21.56,22.2
a27,[2 3 3 4 5 3 4 4 5 3],blokk blomst blyant børste bra brå briller bro brød bror,brøk brømst briand brøst brøm brøm brøm brøm brøm brøm brøm brøm brøm brøm brøm brøm,,,"[0.5, 0.8333333333333334, 0.8333333333333334, 0.8, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.5]",7.8,1.0,6,a27_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.8571428571428571,1.6
a28,[3 5 4 4 3 4 3 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,"artis, bar, bar, barn, but, bjørn, blå, blå, bræje, burrul,",,,"[0.6, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.75, 0.3333333333333333]",7.516666666666667,1.0,0,a28_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.6666666666666666, 0.3333333333333333, 0.25, 0.75, 0.2, 0.3333333333333333, 0.5, 0.8, 1.5]",1.0
a28,[5 3 5 4 3 3 3 4 4 3],blokk blomst blyant børste bra brå briller bro brød bror,"blomst, blomst, blient, børste, tre, bra, brille, brull, brull, brull, brull,",,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.5]",8.0,1.0,1,a28_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5892857142857143,1.1
a29,[5 4 4 5 5 4 4 5 3 3],artist bær bar barn bart bjørn blå blad bleie blod,artist bar bar bar bar bart bjørn blå blå brøy brut,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 0.6666666666666666]",8.166666666666666,1.0,1,a29_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.28,0.6
a29,[5 3 3 5 4 3 3 3 4 2],blokk blomst blyant børste bra brå briller bro brød bror,"blok, bromst, de jørnt, beskjø, bra, bra, veler, dru, brer, brur,",,,"[1.0, 0.8333333333333334, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.0]",6.666666666666667,0.9,1,a29_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5714285714285714,1.1
a30,[4 5 3 3 3 3 4 4 2 3],artist bær bar barn bart bjørn blå blad bleie blod,"artist, bar, bar, barn, but, bjørn, blå, blå, blå, blå, blå, blå,",,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.5, 0.5, 0.3333333333333333]",6.3,1.0,2,a30_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.52,1.2
a30,[3 4 4 4 5 3 2 5 5 3],blokk blomst blyant børste bra brå briller bro brød bror,"blok, plast, ljent, bøste, bra, bra, blere, bru, bra, brur,",,,"[1.0, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0, 0.5]",8.166666666666668,1.0,0,a30_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.2, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666, 0.7142857142857143, 0.6666666666666666, 0.5, 0.5]",1.0
a31,[4 4 4 5 4 5 3 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,attist bad bad bad bad bad bad pjørn rol bra braje brug,,,"[0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 0.5, 0.6666666666666666]",7.466666666666667,1.0,2,a31_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.52,1.2
a31,[2 5 3 5 5 3 5 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,"fråk, blomst, blingant, verske, bra, bra, briller, bra, du, du, du, du, bra,",,,"[0.5, 1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.833333333333332,1.0,3,a31_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.625,1.3
a32,[3 4 4 4 5 3 5 3 5 2],artist bær bar barn bart bjørn blå blad bleie blod,"dist, bar, bar, bar, bar, bar, bar, bjorn, blå, bera, blei, bru,",,,"[0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 1.0, 0.5, 1.0, 0.5, 1.0, 0.3333333333333333]",6.933333333333333,1.0,2,a32_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.56,1.2
a32,[4 3 5 3 4 4 4 5 5 5],blokk blomst blyant børste bra brå briller bro brød bror,"bløk, blomst, blivt, børste, bra, bra, briller, bra, bra, bra, bra",,,"[1.0, 0.8333333333333334, 1.0, 0.8, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0]",8.966666666666667,1.0,1,a32_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.375,1.1
a33,[3 4 5 5 5 3 5 5 5 3],artist bær bar barn bart bjørn blå blad bleie blod,"artist, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad",,,"[0.8, 0.6666666666666666, 1.0, 1.0, 1.0, 0.75, 1.0, 0.75, 1.0, 0.6666666666666666]",8.633333333333333,1.0,212,a33_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,21.62,22.2
a33,[5 3 4 5 3 4 5 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,"blokk, blomst, blient, børste, drar, bror, brillet, bror, bror, bror, bror,",,,"[1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5]",8.0,1.0,1,a33_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.44642857142857145,1.1
a34,[3 4 3 4 2 4 4 3 3 3],artist bær bar barn bart bjørn blå blad bleie blod,atist bare bare bare bare bett bjørn bløn bløn brøyere bløn,,,"[0.8, 1.0, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.75, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666]",6.8,1.0,1,a34_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.4,1.0
a34,[2 5 5 4 3 3 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,"brøk, blamst, bligjant, beste, bram, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brøl, brø",,,"[0.5, 1.0, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5]",7.0,1.0,102,a34_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,11.321428571428571,11.2
d01,[2 5 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,helt til at dyst barn barn bart døren bra blad brege block broms blendt,,,"[0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.4,1.0,4,d01_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5087719298245614,1.1
d01,[5 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,"børste, drør, drør, drør per høy, driter, duss, b, dike",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,0,d01_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.8571428571428571, 1.3333333333333333, 0.5, 0.75, 1.0, 0.5, 0.5, 0.5, 0.8]",1.0
d02,[3 5 5 5 5 5 5 5 5 5],artist bart bjørn blå blad bleie blokk blomst blyant børste,akist bat bjørn blå blåd blåd jeg kan ikke være pøset blåk blomst blågjant børst,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,5,d02_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.559322033898305,1.2
d02,[5 4 5 5 5 5 4 5 3 5],briller bro brød bror brun bryter buss by bygge dør,"briller, børr, børr, dror, brun, brister, buss, bi, bygge, dør,",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0]",8.833333333333332,1.0,0,d02_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.14285714285714285, 1.0, 0.75, 0.5, 0.25, 0.5, 0.25, 1.0, 0.2, 0.3333333333333333]",1.0
d03,[5 5 5 5 4 3 4 4 3 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist barn batch bjørn blå lad breige blåk brøndst prient,,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",9.0,1.0,0,d03_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.75, 0.0, 0.0, 0.25, 0.4, 0.4, 0.6666666666666666, 0.6666666666666666]",0.6
d03,[5 5 4 3 4 4 3 4 5 5],børste briller bro brød bror brun bryter buss by bygge,børst er det litt ved ro? ved ro? ved ro? ved ro? ved ro? ved ro? riter? bus? vi? viker?,,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]",8.916666666666666,1.0,10,d03_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,1.0555555555555556,2.0
d04,[5 5 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, ban, bat, bjøn, blå, blad, blei, blokk, blomst, blient,",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,0,d04_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.5, 0.5, 0.4, 0.3333333333333333, 0.25, 0.2, 0.2, 0.16666666666666666, 0.5]",1.0
d04,[5 5 5 5 4 5 3 5 5 5],børste briller bro brød bror brun bryter buss by bygge,veste briller brur brør brør brøn erider viss vi vinke,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]",9.583333333333334,1.0,0,d04_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.5, 0.0, 0.6666666666666666, 0.25, 0.25, 0.25, 0.5, 0.5, 1.0, 0.8]",0.9
d05,[5 5 3 5 5 5 5 5 5 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, ball, bark, beul, blå, blad, bleie, blot, blomst, bled,",,,"[1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]",9.5,1.0,0,d05_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.75, 0.5, 0.8, 0.3333333333333333, 0.25, 0.2, 0.4, 0.16666666666666666, 0.6666666666666666]",1.0
d05,[5 5 5 5 5 5 5 3 5 5],børste briller bro brød bror brun buss by bygge dør,børst breller bro bro bro bro prøv børst b bikka dør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0]",9.5,1.0,1,d05_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.35294117647058826,0.9
d06,[5 4 5 5 4 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"etist, bal, vart, vi øn, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå,",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0]",9.333333333333332,1.0,139,d06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,12.508771929824562,14.9
d06,[5 5 5 5 4 5 5 4 5 4],børste briller bro brød bror brun bryter buss by bygge,da skal jeg gjøre det hva er det? hva er det? hva er det? hva er det? hva er det? hva er det? hva er det? hva er det? hva er det? hva er det? hva er det?,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75]",9.166666666666666,1.0,28,d06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,2.3333333333333335,3.8
