score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
4,smerte smart skøyter skjerm sykkel svømme lue krykke pluss premie,smerte smart skøytetøy skjeim sykkel svømme lue teke pluss premie,,,"[0.8, 0.75, 0.8, 0.75, 0.8, 1.0, 0.6666666666666666, 0.8, 1.0, 0.8333333333333334]",8.200000000000001,1.0,['d14'],"['d14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14', 'd14']",0,words_170_180.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.42857142857142855, 0.16666666666666666, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0]",0.3
4,grave hjørne hjerne klo kikkert jern hylle bryter brød blokk,grave hjørnet jernet glo kikkert jern hylle bryter brød lokk,,,"[1.0, 1.0, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0]",9.133333333333333,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]",0.4
4,flaske fjorten stupe smerte skjorte tre lys kvern plaster sjiraff,flaske fjorten stype smerte skjorte tre lys kvern plaster sjiraff,,,"[1.0, 1.0, 0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8571428571428571, 1.0]",9.323809523809524,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",0,words_190_200.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
4,skitten skilpadde skjære premie port grave gris kort kart karneval,sytten skilpadde skjære remi port grave gris kort kart karneval,,,"[0.75, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8, 0.75, 1.0, 0.6666666666666666, 0.8571428571428571]",8.323809523809524,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12']",0,words_200_210.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.2857142857142857, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2
4,jern bryter børste blokk bart drikke fortau flaske ekorn krakk,mye jern bryter børste blokk bart drikke fortau flaske ekorn krak,,,"[1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 0.8, 0.75, 1.0, 1.0, 1.0]",9.016666666666666,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",1,words_210_220.wav,../3x10_Concatenations/3x10_score_4_sorted,0.08064516129032258,0.2
4,skulder skjorte trylle tjern skjerm øre lys plaster skitten rund,skulder skjorte trille sern skjerm være lys plaster skitten lund,,,"[0.8571428571428571, 0.75, 0.8, 0.6666666666666666, 0.75, 0.6666666666666666, 1.0, 0.8571428571428571, 0.75, 0.6666666666666666]",7.764285714285715,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.16666666666666666, 0.4, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.25]",0.4
4,grave gul grønn fugl hjort kort kjerne kikkert kart hytte,grave gul grønn fugl hjort kort tjerne kikkert kart hytta,,,"[1.0, 1.0, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.75]",7.716666666666667,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.2]",0.2
4,buss brun bart fort ekorn krakk sport søle smykke smerte,hvis brun bartsport ekorn krakk sport søle smykke smerte,,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.75, 0.75, 0.75, 0.8, 0.8]",8.183333333333334,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",-1,words_240_250.wav,../3x10_Concatenations/3x10_score_4_sorted,0.08928571428571429,0.3
5,gutt gul glør glass fugl frukt hjort korn kø klappe,gitt gul glesj glass fugl flukt,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-4,words_0_10.wav,../3x10_Concatenations/3x10_score_5_sorted,0.5098039215686274,0.7
5,kart karneval internett briller børste blyant blomst blokk bleie blå,svart karneval internett spiller barsel blyant blomst blokk bleie nå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_10_20.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.5, 0.0, 0.0, 0.2857142857142857, 0.5, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666]",0.4
5,bjørn bart flue enhjørning dyne dykke dør bygge kort fly,bjørn barte flyve enhjørning dyne dyne dykke dør bygge kopp fly,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",1,words_20_30.wav,../3x10_Concatenations/3x10_score_5_sorted,0.17857142857142858,0.4
5,sport søt søle snø start tynn syk torne terning synge,sport søt søle snø start tynn syk tone terning synge,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_30_40.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0]",0.1
5,sykkel nøkkel munn lys lyn lue ku sjø plante skinke,sykkel nøkkel men lys lin lue tu sjø plante skinke,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_40_50.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.5, 0.0, 0.3333333333333333, 0.0, 0.5, 0.0, 0.0, 0.0]",0.3
5,grønn gul gutt hjerte grave hjørne gris glad grå glorie,grønn gul gutt hjerte grave i hjørnet gris glad grå glorie,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",1,words_50_60.wav,../3x10_Concatenations/3x10_score_5_sorted,0.05454545454545454,0.2
5,glør fugl glass gartner hjort kø hund krabbe frø kort,glør fugl glass gartner hjort krabb hund krabbe frø kort,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_60_70.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",0.1
5,koffert klo klem klappe kart karneval jus jern internett hytte,koffert klo klem klappe kart karneval jus jern internett hytte,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,hylle huske frukt blå fregner by brun brød bro briller,hylle huske frykt blå fregner by brun brød bro riller,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_80_90.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285]",0.2
5,børste blyant blomst blokk bleie blad bjørn bart artist kran,børste blyant blomst blokk bleie blad bjørn bart artist kran,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,buss bygge frakk dør fortid fort fly flue flette flakse,buss bygge frakk dør fortid fort fly flue flette flakse,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_100_110.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,flagg fjorten erter enhjørning ekorn dyne dykke drue drops krakk,flagg 14 erter enhjørning ekorn dyne dykke drue drops trapp,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]",0.2
5,flaske krone stjerne søt søster søppel sølv søle snørr snø,flaske krone stjerne søt søster søppel sølv søle snør snø,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_120_130.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0]",0.1
5,smykke smør smerte smart skulder skøyter skjørt start støvel stupe,smykke smør smerte smak skulder skøyter kjøkk start støvel stupe,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_130_140.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]",0.2
5,tynn turn trylle troll tre trapp tralle torne terning tårn,tynn dul trylle troll tre trapp tralle torne derning tårn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_140_150.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14285714285714285, 0.0]",0.2
5,synge sykkel syk svømme skjerm vindu skjema lyn ørn øre,synge sykkel kik svømme skjerm vindu skjema min rem øre,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_150_160.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0]",0.3
5,ødelagt nøkkel mus munn lytte lys lue plante løve løpe,ødelagt nøkkel mus munn lytte lys lue plante løve løpe,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,kvern kurv ku krykke planke kropp plaster sjø skitten skip,kvern kurv ku knykke planke kropp plaster skjæ,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-2,words_170_180.wav,../3x10_Concatenations/3x10_score_5_sorted,0.25862068965517243,0.4
5,skinke skilpadde skive sju ski sjiraff sjakk rund pute premie,skinke skilpadde skive sju sju sjiraff sjakk rund pute premie,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_180_190.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
5,gris hjort hjerte hjerne gutt gul grønn garn grave glør,gris hjerte hjerne gutt gul grønn garn grave glør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_190_200.wav,../3x10_Concatenations/3x10_score_5_sorted,0.10909090909090909,0.1
5,glitter gartner horn karneval klappe krakk kort korn kø klo,gartner horn karneval klappe krakk kort korn køp klo,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_200_210.wav,../3x10_Concatenations/3x10_score_5_sorted,0.15254237288135594,0.2
5,klem kjerne huske kikkert kart jus jern internett hytte hylle,klem kjerne huske kikkert kart jus jern internett hytte hylle,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_210_220.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,frukt flaske fregner buss brun brød briller blomst blokk blad,frukt flaske fregner buss brun brød briller blomst blokk blad,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,blå bjørn bart barn kran bryter by frakk bygge fortau,blå bjørn bart barn kran briter by frakk bygge fortau,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]",0.1
5,fly flue flette flakse flagg fjorten erter ekorn dykke dør,fly flue flette flakse flagg 14 erter ekorn dykker dør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_240_250.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.2, 0.0]",0.2
5,drikke krone kropp stupe start sport søt søster søppel sølv,drikke krone kropp stupe start sport søt søster søppel sølv,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_250_260.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,søle snørr snø smykke smør smerte smart skulder støvel vindu,svelle snørr snø smykke smør smør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-4,words_260_270.wav,../3x10_Concatenations/3x10_score_5_sorted,0.55,0.6
5,turn trylle troll tre trapp tralle torne tjern terning tårn,i turn trylle troll tre trakk tralle torne kjerne terning tårn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",1,words_270_280.wav,../3x10_Concatenations/3x10_score_5_sorted,0.1016949152542373,0.3
5,synge sykkel syk skjerf øre nøkkel mus munn lytte lyn,synge sykkel sik serf øre nøkkel mus mugn lytte lyn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_280_290.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0]",0.3
5,lue løve løpe kvart kurv skjema plante pluss sjiraff plystre,lue løve løpe kvart kurv skjema plante pluss sjiraff plystre,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_290_300.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
5,skive skilpadde sjø skjære rød pute prins premie port rund,skive skilpadde sjø kjære rød pute prins premie port rund,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_300_310.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
5,hjort hjerne gutt gul garn glitter glad gartner hund huske,gjort gjerne gutt gul karn glitter glad gartner hun huske,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_310_320.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.2, 0.16666666666666666, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0]",0.4
