speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
a34,[2 5 5 4 3 3 3 4 3 3],blokk blomst blyant børste bra brå briller bro brød bror,brøkk blomst blir jevnt beste brød vinjel bror,,,"[0.5, 1.0, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5]",7.0,1.0,-2,a34_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5178571428571429,0.8
d01,[2 5 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,barn bart bjørn blå blad bleie blokk blomst blyant,,,"[0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.4,1.0,-1,d01_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.12280701754385964,0.1
d01,[5 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børste briller bro brød bror brød hun bryter buss by bygge,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,1,d01_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.07407407407407407,0.2
d02,[3 5 5 5 5 5 5 5 5 5],artist bart bjørn blå blad bleie blokk blomst blyant børste,"akist, bart, bjørn, blå, blad, bleie kan betale pause, blokk, blomst, blyant, børste",,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,3,d02_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.4745762711864407,1.1
d02,[5 4 5 5 5 5 4 5 3 5],briller bro brød bror brun bryter buss by bygge dør,briller bror brun bryter puss by bygges dør,,,"[1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 0.5, 1.0]",8.833333333333332,1.0,-2,d02_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.21568627450980393,0.4
d03,[5 5 5 5 4 3 4 4 3 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bart bjørn flo lad pleie blokk blomst blyant",,,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 0.75, 1.0, 0.8333333333333334, 1.0]",9.0,1.0,0,d03_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.25, 0.0, 0.0, 0.6666666666666666, 0.25, 0.2, 0.0, 0.0, 0.0]",0.5
d03,[5 5 4 3 4 4 3 4 5 5],børste briller bro brød bror brun bryter buss by bygge,børste briller bror rød bror brun rød bys by bygge,,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 0.75, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]",8.916666666666666,1.0,0,d03_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.3333333333333333, 0.25, 0.0, 0.0, 0.8333333333333334, 0.5, 0.0, 0.0]",0.4
d04,[5 5 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artisk, barn, bart, bjørn, blå blad, bløie, blyant",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,-2,d04_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.3508771929824561,0.8
d04,[5 5 5 5 4 5 3 5 5 5],børste briller bro brød bror brun bryter buss by bygge,briller bror brød bror bryn ryter buss bygge bygge,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 0.8333333333333334, 1.0, 1.0, 1.0]",9.583333333333334,1.0,-1,d04_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.24074074074074073,0.5
d05,[5 5 3 5 5 5 5 5 5 3],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bart, bjøln, blå, blad, blå, blomst, blyant",,,"[1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]",9.5,1.0,-1,d05_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.2807017543859649,0.9
d05,[5 5 5 5 5 5 5 3 5 5],børste briller bro brød bror brun buss by bygge dør,børste briller bror brød bror bryn buss by bygge dør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0]",9.5,1.0,0,d05_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0]",0.2
d06,[5 4 5 5 4 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"hertist, ball, bart, bjørn blå blå blå blomst",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0]",9.333333333333332,1.0,-2,d06_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.43859649122807015,0.7
d06,[5 5 5 5 4 5 5 4 5 4],børste briller bro brød bror brun bryter buss by bygge,"brød, brød, fjord bryter, bryter piss, bygge",,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75]",9.166666666666666,1.0,-3,d06_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.46296296296296297,0.8
d07,[5 5 5 5 5 5 5 5 4 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bakk, bjørn, blå, blad, blå, blomst, blyant",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]",9.833333333333334,1.0,-1,d07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.2982456140350877,0.9
d07,[5 5 4 4 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børste briller brød bror brun bryter buss by bygge,,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.333333333333332,1.0,-1,d07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.07407407407407407,0.1
d08,[5 2 4 4 4 4 3 5 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,bjørn? nå er det bra,,,"[1.0, 0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 0.6666666666666666, 1.0]",8.416666666666668,1.0,-5,d08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.7719298245614035,1.0
d08,[2 4 5 5 3 5 3 4 4 5],børste briller brød bror brun bryter buss by bygge dør,biler,,,"[0.4, 1.0, 1.0, 1.0, 0.75, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0]",8.483333333333333,1.0,-9,d08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.9074074074074074,1.0
d09,[2 5 3 2 2 4 4 4 2 5],artist barn bart bjørn blå blad bleie blokk blomst børste,"barn bart bjørn pystadsalasen, do bragd bleie",,,"[0.6, 1.0, 0.6666666666666666, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0]",7.766666666666667,1.0,-3,d09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.5614035087719298,0.7
d09,[3 5 4 3 5 5 5 5 5 5],briller bro brød brun bryter buss by bygge dør drikke,begge dør drikke,,,"[0.6666666666666666, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.083333333333332,1.0,-7,d09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.6981132075471698,0.8
d10,[3 5 5 5 5 3 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bart, bjørn, blå, blad, bleie, blå blomst, ble gjent",,,"[0.8, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.75, 1.0, 1.0]",9.05,1.0,1,d10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.2807017543859649,1.1
d10,[5 5 5 5 4 5 5 5 3 5],børste briller bro brød bror brun bryter buss by bygge,børste briller bror bror bror brun bryter buss en bi bygge,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 0.0, 1.0]",8.75,0.9,1,d10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.12962962962962962,0.4
d11,[5 5 4 5 1 3 5 2 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"barn, bart, bjørn og lad, pleie, bukk, blomst, blyant",,,"[1.0, 1.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.5, 1.0, 0.25, 1.0, 1.0]",7.75,1.0,-1,d11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.3508771929824561,0.8
d11,[5 5 5 5 3 4 5 4 5 5],børste briller bro brød bror brun bryter buss by bygge,briller bro brød bror brun briter buss bygg,,,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0]",9.5,1.0,-2,d11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.2222222222222222,0.4
d12,[5 5 4 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,er trist barn bart bjørn blod blad blod blomst blyant,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.666666666666666,1.0,0,d12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.8333333333333334, 1.25, 0.25, 0.6, 1.3333333333333333, 0.25, 0.6, 0.4, 0.0, 0.0]",0.5
d12,[4 5 5 5 3 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børsta biller bro brød bror brun bygge,,,"[0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.55,1.0,-3,d12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3148148148148148,0.5
d13,[5 2 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,barn barte bjørn blå blå bleie plukk blomst blyant,,,"[1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0]",9.083333333333332,1.0,-1,d13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.21052631578947367,0.4
d13,[3 5 5 4 5 5 4 5 3 5],børste briller bro brød bror brun bryter buss by bygge,"bursdag, briller, bror, pr bror, bror, bror bryter, bygger",,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0]",8.966666666666667,1.0,-1,d13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.46296296296296297,1.0
d14,[5 4 3 5 5 4 4 4 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,bånd bånd bjørn blå blå blomst blyant,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0, 0.8333333333333334, 0.8333333333333334]",8.5,1.0,-3,d14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.47368421052631576,0.6
d14,[5 2 3 4 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,"første biløy, bio bio bioe biø biø fuss by bygge",,,"[1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666, 1.0, 1.0, 0.75]",7.666666666666666,1.0,0,d14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.5714285714285714, 0.3333333333333333, 0.75, 0.5, 0.75, 0.8333333333333334, 0.25, 0.0, 0.0]",0.8
d15,[5 5 5 4 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bart, bjørn, blå, blad, bleie, blokk, blomst, blyant, blyant",,,"[1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,1,d15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.2982456140350877,1.0
d15,[5 5 5 5 4 4 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børste briller bro brød bror brun bryter buss by bygge,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0]",9.5,1.0,0,d15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
d16,[5 5 5 5 5 5 5 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, ball, bart bjørn blå blad bleie blokk blomst blyant",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,0,d16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2
d16,[4 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,bøyte briller bro brød bror brød bryter buss by bygge,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,0,d16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]",0.2
d17,[4 5 5 5 5 5 4 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,artig barn bart bjørn blå blad bleie blokk blomst blyant,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,0,d17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
d17,[4 5 4 5 4 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,barte briller bror bror brun bryter buss bygg,,,"[0.8, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-2,d17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.18518518518518517,0.5
d18,[5 3 5 5 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, vert, bjørn, blomst, blyant, blomst, blomst, blyant, blyant,",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.666666666666666,1.0,0,d18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.25, 0.75, 0.2, 1.6666666666666667, 1.0, 1.0, 0.8, 0.6666666666666666, 0.16666666666666666]",1.0
d18,[5 5 5 5 4 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,"bæsjte, brann, brann brann, brann brun bli begge",,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,-2,d18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.5925925925925926,0.9
d19,[3 3 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,barn vart bjørn blod blod blondt blyant,,,"[0.6, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.266666666666666,1.0,-3,d19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.40350877192982454,0.7
d19,[5 5 3 3 3 2 2 4 3 5],børste briller bro brød bror brun bryter buss by bygge,varselet blir bygd,,,"[1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 1.0]",6.833333333333333,1.0,-7,d19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7777777777777778,1.0
