score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
4,grave hjørne hjerne klo kikkert jern hylle bryter brød blokk,grave i ørnen? gjerne glo kikkert hylle bryter plukk,,,"[1.0, 1.0, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0, 1.0, 0.6666666666666666, 1.0]",9.133333333333333,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",-1,words_180_190.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3,0.7
4,flaske fjorten stupe smerte skjorte tre lys kvern plaster sjiraff,"flaske, sljorten, stypet, smerte, skjorte, tre, lys, kvern, plaster, hydroff",,,"[1.0, 1.0, 0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.8571428571428571, 1.0]",9.323809523809524,1.0,['d13'],"['d13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13', 'd13']",0,words_190_200.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.16666666666666666, 0.42857142857142855, 0.6, 0.16666666666666666, 0.14285714285714285, 0.3333333333333333, 0.3333333333333333, 0.2, 0.14285714285714285, 0.5714285714285714]",1.0
4,skitten skilpadde skjære premie port grave gris kort kart karneval,"skilpadde, kjære, venien, geven glave, gvis, kort kart, karneval",,,"[0.75, 1.0, 1.0, 0.8333333333333334, 0.6666666666666666, 0.8, 0.75, 1.0, 0.6666666666666666, 0.8571428571428571]",8.323809523809524,1.0,"['d12', 'd13']","['d13', 'd13', 'd13', 'd13', 'd13', 'd12', 'd12', 'd12', 'd12', 'd12']",-1,words_200_210.wav,../3x10_Concatenations/3x10_score_4_sorted,0.3939393939393939,0.8
4,jern bryter børste blokk bart drikke fortau flaske ekorn krakk,jern bryter børste blokk bart drikke fortau flaske ekorn beklag,,,"[1.0, 1.0, 0.8, 1.0, 0.6666666666666666, 0.8, 0.75, 1.0, 1.0, 1.0]",9.016666666666666,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",0,words_210_220.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.1
4,skulder skjorte trylle tjern skjerm øre lys plaster skitten rund,"skulder, skjorte, trylla særen skjerm være lys plaster sitten",,,"[0.8571428571428571, 0.75, 0.8, 0.6666666666666666, 0.75, 0.6666666666666666, 1.0, 0.8571428571428571, 0.75, 0.6666666666666666]",7.764285714285715,1.0,['d12'],"['d12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12', 'd12']",-1,words_220_230.wav,../3x10_Concatenations/3x10_score_4_sorted,0.234375,0.7
4,grave gul grønn fugl hjort kort kjerne kikkert kart hytte,grave gul grønn fugl hjort kort kjære sikkert kort hytte,,,"[1.0, 1.0, 0.75, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.75, 0.8, 0.6666666666666666, 0.75]",7.716666666666667,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_4_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.14285714285714285, 0.25, 0.0]",0.3
4,buss brun bart fort ekorn krakk sport søle smykke smerte,"byss, brun, bart fort ekorn krakk sport smerte",,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 0.75, 0.75, 0.75, 0.8, 0.8]",8.183333333333334,1.0,['d11'],"['d11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11', 'd11']",-2,words_240_250.wav,../3x10_Concatenations/3x10_score_4_sorted,0.26785714285714285,0.4
5,gutt gul glør glass fugl frukt hjort korn kø klappe,gul glass fugl flott flott,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-5,words_0_10.wav,../3x10_Concatenations/3x10_score_5_sorted,0.6078431372549019,0.7
5,kart karneval internett briller børste blyant blomst blokk bleie blå,"hardt karneval, internett, lille barsel blyant blond blokk bleie nå",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",0,words_10_20.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.5, 0.125, 0.1111111111111111, 0.42857142857142855, 0.5, 0.0, 0.5, 0.0, 0.0, 0.6666666666666666]",0.7
5,bjørn bart flue enhjørning dyne dykke dør bygge kort fly,vamp fly,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-8,words_20_30.wav,../3x10_Concatenations/3x10_score_5_sorted,0.9107142857142857,0.9
5,sport søt søle snø start tynn syk torne terning synge,spop søv snø snø tone turning svinge,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-3,words_30_40.wav,../3x10_Concatenations/3x10_score_5_sorted,0.4528301886792453,0.9
5,sykkel nøkkel munn lys lyn lue ku sjø plante skinke,men lys lys blodet plante sunke,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d19'],"['d19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19', 'd19']",-4,words_40_50.wav,../3x10_Concatenations/3x10_score_5_sorted,0.5686274509803921,0.8
5,grønn gul gutt hjerte grave hjørne gris glad grå glorie,"grønn, gull, gutt, hjerte, grave, hjørne, gris, grå, grå, lorie, lorie",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",1,words_50_60.wav,../3x10_Concatenations/3x10_score_5_sorted,0.34545454545454546,1.1
5,glør fugl glass gartner hjort kø hund krabbe frø kort,"glød, sull, glass, mer knert, hjort krabbe, frø, kort",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-1,words_60_70.wav,../3x10_Concatenations/3x10_score_5_sorted,0.41509433962264153,0.9
5,koffert klo klem klappe kart karneval jus jern internett hytte,"koffert, klo, klem, klappe, kort, kornevall, jord, internett, hytte, hytte",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_70_80.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.14285714285714285, 0.3333333333333333, 0.25, 0.16666666666666666, 0.5, 0.375, 1.3333333333333333, 1.75, 0.7777777777777778, 0.0]",0.9
5,hylle huske frukt blå fregner by brun brød bro briller,"hylle, huske, frykt, blomst og hyllene",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-4,words_80_90.wav,../3x10_Concatenations/3x10_score_5_sorted,0.6296296296296297,1.0
5,børste blyant blomst blokk bleie blad bjørn bart artist kran,"berte, blyant, blomst, blomst, blokk, bleie, blad, artist, kran, kran",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_90_100.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.5, 0.16666666666666666, 0.16666666666666666, 0.8, 0.8, 1.0, 0.8, 1.25, 0.8333333333333334, 0.0]",0.9
5,buss bygge frakk dør fortid fort fly flue flette flakse,"buss, begge frakk dør fortid fort fly flakse",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-2,words_100_110.wav,../3x10_Concatenations/3x10_score_5_sorted,0.2545454545454545,0.4
5,flagg fjorten erter enhjørning ekorn dyne dykke drue drops krakk,flagg fjorten erter enhjørning ekorn dyne dykke drue drops trapp,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_110_120.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]",0.1
5,flaske krone stjerne søt søster søppel sølv søle snørr snø,"flasker, krone, stjerne, søt, søster, søppel, sølv, snø, snø,",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-1,words_120_130.wav,../3x10_Concatenations/3x10_score_5_sorted,0.25862068965517243,1.0
5,smykke smør smerte smart skulder skøyter skjørt start støvel stupe,"smykke, smør, stupe",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-7,words_130_140.wav,../3x10_Concatenations/3x10_score_5_sorted,0.7424242424242424,0.9
5,tynn turn trylle troll tre trapp tralle torne terning tårn,tryn troll troll tre tralle tårn får en tårn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-1,words_140_150.wav,../3x10_Concatenations/3x10_score_5_sorted,0.3793103448275862,0.7
5,synge sykkel syk svømme skjerm vindu skjema lyn ørn øre,"singel, sykkel, svømme, skjerm, vindu, fjema, min, hvem er det?",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_150_160.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.6, 0.16666666666666666, 2.0, 0.8333333333333334, 1.0, 1.2, 1.0, 1.3333333333333333, 0.6666666666666666, 1.3333333333333333]",1.0
5,ødelagt nøkkel mus munn lytte lys lue plante løve løpe,"ødelagt nøkkel, mus, munn, lytte, lue, plante, løve, løpe, løpe",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",0,words_160_170.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.16666666666666666, 0.3333333333333333, 0.25, 0.2, 1.0, 1.6666666666666667, 0.8333333333333334, 0.5, 0.0]",0.8
5,kvern kurv ku krykke planke kropp plaster sjø skitten skip,"barn, kurv, kurv, krykke, planke, kropp, plastur, sjø, skip, skip, skip,",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",1,words_170_180.wav,../3x10_Concatenations/3x10_score_5_sorted,0.39655172413793105,1.1
5,skinke skilpadde skive sju ski sjiraff sjakk rund pute premie,"flinken, fyrkate, fyrkate fyrkate fyrkate fyrkate",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d18'],"['d18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18', 'd18']",-4,words_180_190.wav,../3x10_Concatenations/3x10_score_5_sorted,0.7704918032786885,1.0
5,gris hjort hjerte hjerne gutt gul grønn garn grave glør,gris gjort hjerne gutt gul grønn garn grave glør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_190_200.wav,../3x10_Concatenations/3x10_score_5_sorted,0.14545454545454545,0.2
5,glitter gartner horn karneval klappe krakk kort korn kø klo,karlvall? klappe? krakk kort korn kø glod,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-3,words_200_210.wav,../3x10_Concatenations/3x10_score_5_sorted,0.4745762711864407,0.6
5,klem kjerne huske kikkert kart jus jern internett hytte hylle,glem hytte hylle,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-7,words_210_220.wav,../3x10_Concatenations/3x10_score_5_sorted,0.7540983606557377,0.8
5,frukt flaske fregner buss brun brød briller blomst blokk blad,frukt flaske fregner buss run brød briller blomst blokk bladet,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.5]",0.2
5,blå bjørn bart barn kran bryter by frakk bygge fortau,bjørn bart barn kran bryter bygg frakk bygge fortøy,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_230_240.wav,../3x10_Concatenations/3x10_score_5_sorted,0.1509433962264151,0.3
5,fly flue flette flakse flagg fjorten erter ekorn dykke dør,flue flette flakse flagge 14 erter ekorn dykke dør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_240_250.wav,../3x10_Concatenations/3x10_score_5_sorted,0.20689655172413793,0.3
5,drikke krone kropp stupe start sport søt søster søppel sølv,drikke krone kropp skupe start sport søt søster søppel sølv,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_250_260.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1
5,søle snørr snø smykke smør smerte smart skulder støvel vindu,snø snø snø smykke smør smart skulder snøvel fire du,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_260_270.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.75, 0.4, 0.0, 0.0, 0.0, 0.3333333333333333, 1.2, 0.7142857142857143, 0.8333333333333334, 0.6]",0.6
5,turn trylle troll tre trapp tralle torne tjern terning tårn,turn trylle troll tre tropp troll tone tårn tårn tårn,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_270_280.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.0, 0.2, 0.3333333333333333, 0.2, 0.4, 0.5714285714285714, 0.0]",0.5
5,synge sykkel syk skjerf øre nøkkel mus munn lytte lyn,synge sykkel syk sykel gjørme nøkkel mus møgn litt lin,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_280_290.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.0, 0.6666666666666666, 1.0, 0.0, 0.0, 0.5, 0.4, 0.3333333333333333]",0.5
5,lue løve løpe kvart kurv skjema plante pluss sjiraff plystre,lue løve løpe kvart kirufi skjema pluss kjraff plystre,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",-1,words_290_300.wav,../3x10_Concatenations/3x10_score_5_sorted,0.21666666666666667,0.3
5,skive skilpadde sjø skjære rød pute prins premie port rund,skive skilpadde kjøp kjære rød pute prins premie fort rund,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d17'],"['d17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17', 'd17']",0,words_300_310.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.0, 0.0, 0.6666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]",0.3
5,hjort hjerne gutt gul garn glitter glad gartner hund huske,gjort hjerne gutt gul garn lytter glad gartner hun huske,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,['d16'],"['d16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16', 'd16']",0,words_310_320.wav,../3x10_Concatenations/3x10_score_5_sorted,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.25, 0.0]",0.3
