File name,Word,Transcribed,CER (Character Error Rate),CER Score
a14_bryter.wav,bryter, Priter!,0.42857142857142855,3
a14_buss.wav,buss, Bisch!,0.8333333333333334,5
a14_by.wav,by, B,2.0,3
a14_bygge.wav,bygge, Ike?,1.25,3
a14_doer.wav,dør, Dør.,0.5,5
a14_drikke.wav,drikke, Trikke.,0.2857142857142857,3
a14_drops.wav,drops, Drog.,0.6,5
a14_drue.wav,drue, Gidu!,0.8,4
a14_dykke.wav,dykke, Dikke?,0.5,4
a14_dyne.wav,dyne, Dinne.,0.6666666666666666,4
a14_ekorn.wav,ekorn, Ekkår!,0.6666666666666666,3
a14_enhjoerning.wav,enhjørning, En lønne.,0.7777777777777778,4
a14_erter.wav,erter, Hva er det?,0.7272727272727273,4
a14_fjaer.wav,fjær, Fjær.,0.4,4
a14_fjorten.wav,fjorten, Fyrtene.,0.625,4
a14_flagg.wav,flagg, Førn!,1.0,2
a14_flakse.wav,flakse, Fra psy.,0.75,3
a14_flaske.wav,flaske, Slask!,0.3333333333333333,4
a14_flette.wav,flette, Fret det.,0.6666666666666666,3
a14_flue.wav,flue, Syn!,1.0,3
a14_fly.wav,fly, Fri!,1.0,3
a14_fort.wav,fort, Føt!,1.0,4
a14_fortau.wav,fortau, Førte!,0.6666666666666666,3
a14_fortid.wav,fortid, Fordit!,0.5714285714285714,3
a14_frakk.wav,frakk, Srak!,0.4,4
a14_fregner.wav,fregner, Frener.,0.42857142857142855,4
a14_froe.wav,frø, Fry?,0.75,4
a14_frukt.wav,frukt, Frigt!,0.6666666666666666,5
a14_fugl.wav,fugl, Sø!,1.3333333333333333,4
a14_garn.wav,garn, Gange!,0.8333333333333334,5
a14_gartner.wav,gartner," Kanske, nær.",0.75,3
a14_glad.wav,glad, Glar?,0.6,3
a14_glass.wav,glass, Glas.,0.4,5
a14_glis.wav,glis, Ries.,0.8,2
a14_glitter.wav,glitter, Glittet!,0.375,3
a14_gloer.wav,glør, Klig!,0.8,3
a14_glorie.wav,glorie, Kluurja.,0.75,4
a14_graa.wav,grå, Krø!,0.75,2
a14_grave.wav,grave, Grave!,0.3333333333333333,3
a14_gris.wav,gris, Gris.,0.4,4
a14_groenn.wav,grønn, Dren.,0.6,4
a14_gul.wav,gul, Gøy!,1.0,5
a14_gutt.wav,gutt, Gitt!,0.6,5
a14_hjerne.wav,hjerne," Ja, ne.",0.7142857142857143,5
a14_hjerte.wav,hjerte, Jerte!,0.5,4
a14_hjoerne.wav,hjørne, I anne.,0.7142857142857143,5
a14_hjort.wav,hjort, I st.,1.0,4
a14_horn.wav,horn, Mm.,1.3333333333333333,4
a14_hund.wav,hund, Heng!,0.8,4
a14_hus.wav,hus, Hush!,0.6,5
a14_huske.wav,huske, Hvis det?,0.7777777777777778,3
a14_hylle.wav,hylle, Heller.,0.5714285714285714,5
a14_hytte.wav,hytte, Hittet?,0.5714285714285714,3
a14_internett.wav,internett, Internet.,0.2222222222222222,4
a14_jern.wav,jern, I an.,0.8,5
a14_jus.wav,jus, Yes!,0.75,5
a14_karneval.wav,karneval, Kajene for.,0.7272727272727273,3
a14_kart.wav,kart, Karst!,0.5,4
a14_kikkert.wav,kikkert, Skjikkigt!,0.5,2
a14_kjerne.wav,kjerne, Sjerne.,0.2857142857142857,3
a14_klaer.wav,klær, Klar.,0.6,5
a14_klappe.wav,klappe, Kjapp det.,0.6,3
a14_klar.wav,klar, Hva?,0.75,3
a14_klem.wav,klem, Ksen.,0.8,3
a14_klo.wav,klo, Klo.,0.5,5
a14_klone.wav,klone, Krønne.,0.7142857142857143,3
a14_knaer.wav,knær, Knæt.,0.6,4
a14_knar.wav,knar, knær,0.25,3
a14_koe.wav,kø, Køy!,0.75,5
a14_koffert.wav,koffert, Kusset!,0.8571428571428571,4
a14_korn.wav,korn, Klo!,1.0,5
a14_kort.wav,kort, Kott!,0.6,4
a14_krabbe.wav,krabbe, Krap det.,0.6666666666666666,4
a14_krakk.wav,krakk, Krakk!,0.3333333333333333,4
a14_kran.wav,kran, Krann!,0.5,4
a14_krone.wav,krone, Krønn!,0.6666666666666666,4
a14_kropp.wav,kropp, Krøtt!,0.8333333333333334,4
a14_krykke.wav,krykke, Prike.,0.6666666666666666,3
a14_ku.wav,ku, Køy?,1.0,5
a14_kurv.wav,kurv, Tee!,1.0,4
a14_kvart.wav,kvart, Ført!,0.8,3
a14_kvern.wav,kvern, Fann!,1.0,3
a14_laerer.wav,lærer, Lær er.,0.42857142857142855,5
a14_loepe.wav,løpe, Løtte!,0.6666666666666666,4
a14_loeve.wav,løve, Nye!,1.0,5
a14_lue.wav,lue, Nye.,0.75,5
a14_lun.wav,lun, Nyn!,0.75,3
a14_lyn.wav,lyn, Lien.,0.8,4
a14_lys.wav,lys, Lise!,0.8,5
a14_lytte.wav,lytte, Litt det?,0.6666666666666666,4
a14_munn.wav,munn, Neng.,0.8,4
a14_mur.wav,mur, Nye.,1.0,5
a14_mus.wav,mus, Nysk!,0.8,3
a14_myk.wav,myk, Nik.,0.75,3
a14_myr.wav,myr, Misch?,1.0,4
a14_ni.wav,ni, Nye.,1.0,4
a14_noekkel.wav,nøkkel, Nekker!,0.5714285714285714,3
a14_ny.wav,ny, Nye.,0.75,4
a14_oedelagt.wav,ødelagt, Edelekt.,0.5,3
a14_oere.wav,øre, Eeeh.,0.8,4
a14_oern.wav,ørn, Ehm...,1.0,5
a14_paere.wav,pære, Per!,0.75,4
a14_planke.wav,planke, Prankke.,0.5,3
a14_plante.wav,plante, Plante.,0.2857142857142857,4
a14_plaster.wav,plaster, Pladsster.,0.4,3
a14_pluss.wav,pluss, Plisch.,0.7142857142857143,3
a14_plystre.wav,plystre, Priste.,0.7142857142857143,3
a14_port.wav,port, Tornt.,0.5,3
a14_premie.wav,premie, Prøv med.,0.7777777777777778,4
a14_prins.wav,prins, Prins?,0.3333333333333333,4
a14_pute.wav,pute, Pytte!,0.6666666666666666,5
a14_rike.wav,rike, Rikke.,0.5,4
a14_roed.wav,rød, Høy!,0.75,5
a14_rund.wav,rund, I ren.,0.6666666666666666,5
a14_ryke.wav,ryke, Rikke.,0.6666666666666666,3
a14_sil.wav,sil, See you!,1.0,3
a14_sjakk.wav,sjakk, I shack.,0.625,4
a14_sjiraff.wav,sjiraff, Skjeraf.,0.5,4
a14_sjoe.wav,sjø, Sø!,1.0,5
a14_sju.wav,sju, S-,1.5,5
a14_ski.wav,ski, Ski!,0.5,4
a14_skilpadde.wav,skilpadde, Silpa det?,0.5,4
a14_skinke.wav,skinke, Hjænke?,0.5714285714285714,5
a14_skip.wav,skip, Shit!,0.8,4
a14_skitten.wav,skitten, Sjøtt!,0.8333333333333334,3
a14_skive.wav,skive," Sige, sige.",0.8181818181818182,3
a14_skjaere.wav,skjære, Sjær!,0.6,5
a14_skjema.wav,skjema, Sjena.,0.6666666666666666,3
a14_skjerf.wav,skjerf, Scharf.,0.7142857142857143,4
a14_skjerm.wav,skjerm, Sjaren.,0.8571428571428571,3
a14_skjoert.wav,skjørt, Shit!,1.2,4
a14_skjorte.wav,skjorte, Surtte.,0.8571428571428571,3
a14_skoeyter.wav,skøyter, Shajte!,0.7142857142857143,4
a14_skulder.wav,skulder, Skulde.,0.2857142857142857,3
a14_sky.wav,sky, Ski!,0.75,5
a14_smart.wav,smart, Schmatt!,0.625,3
a14_smerte.wav,smerte, Smørste!,0.5,2
a14_smoer.wav,smør, Smed.,0.8,3
a14_smykke.wav,smykke, Smikke?,0.42857142857142855,4
a14_snoe.wav,snø, Tjene.,0.8333333333333334,5
a14_snoerr.wav,snørr, Snør.,0.4,3
a14_soele.wav,søle, Sjerede.,0.875,4
a14_soelv.wav,sølv, Sølg!,0.6,4
a14_soeppel.wav,søppel, Sitt her!,0.8888888888888888,3
a14_soester.wav,søster, Sistig!,0.7142857142857143,3
a14_soet.wav,søt, Shit!,0.8,4
a14_sport.wav,sport, Start!,0.6666666666666666,3
a14_staer.wav,stær, Stær.,0.4,4
a14_start.wav,start, Statt.,0.5,3
a14_stjerne.wav,stjerne, Jange.,1.1666666666666667,3
a14_stoevel.wav,støvel, Stiffen.,0.75,3
a14_stupe.wav,stupe, Støtte?,0.7142857142857143,5
a14_sulte.wav,sulte, Sjulet det.,0.6363636363636364,4
a14_sur.wav,sur, Shiv!,1.0,4
a14_svaere.wav,svære, Førle!,0.8333333333333334,5
a14_svare.wav,svare, Svaret.,0.42857142857142855,4
a14_svart.wav,svart, Svart!,0.3333333333333333,3
a14_sverd.wav,sverd, Sfart.,0.8333333333333334,2
a14_svoemme.wav,svømme, Sjønnne.,0.75,4
a14_syk.wav,syk, I chic.,1.0,4
a14_sykkel.wav,sykkel, Sikker.,0.5714285714285714,4
a14_syl.wav,syl, Siel!,0.8,4
a14_sylte.wav,sylte, Sluta.,0.8333333333333334,2
a14_synge.wav,synge, Sien jeg.,0.7777777777777778,5
a14_syr.wav,syr, Se!,1.0,4
a14_taarn.wav,tårn, Ta!,1.3333333333333333,4
a14_taer.wav,tær, Ta!,1.0,4
a14_tar.wav,tar, Tja!,0.75,3
a14_terning.wav,terning, Tjarnin.,0.5,4
a14_tjern.wav,tjern, Sean?,0.8,3
a14_torne.wav,torne, Toenne.,0.5714285714285714,4
a14_tralle.wav,tralle, Tralle.,0.2857142857142857,4
a14_trapp.wav,trapp, Tratt.,0.6666666666666666,4
a14_tre.wav,tre, Tre.,0.5,4
a14_trikk.wav,trikk, Trik!,0.4,3
a14_trille.wav,trille, Tjernille?,0.5,5
a14_troll.wav,troll, Stål?,0.8,4
a14_trykk.wav,trykk, I tritt!,0.75,4
a14_trylle.wav,trylle, Trille!,0.42857142857142855,5
a14_turn.wav,turn, Tee!,1.0,3
a14_tynn.wav,tynn, Ting.,0.8,5
a14_ugle.wav,ugle, En kø det.,0.9,2
a14_vaer.wav,vær, Faa!,1.0,2
a14_vindu.wav,vindu, Sien du?,0.5,3
a15_artist.wav,artist, Artist!,0.2857142857142857,4
a15_baer.wav,bær, Da!,1.0,3
a15_bar.wav,bar, Enbart!,0.5714285714285714,3
a15_barn.wav,barn, Farn!,0.4,5
a15_bart.wav,bart, Baks!,0.8,4
a15_bjoern.wav,bjørn, Bejøy.,0.6666666666666666,3
a15_blaa.wav,blå, Berne.,1.0,3
a15_blad.wav,blad, Børna!,0.8333333333333334,4
a15_bleie.wav,bleie, I ble inn.,0.6,3
a15_blod.wav,blod, Stel du?,0.75,4
a15_blokk.wav,blokk, Blok.,0.4,3
a15_blomst.wav,blomst, Bloms.,0.3333333333333333,3
a15_blyant.wav,blyant, Belje hjemt.,0.8333333333333334,3
a15_boerste.wav,børste, Best.,0.8,4
a15_bra.wav,bra, Stort af?,0.7777777777777778,3
a15_braa.wav,brå, Gipet her.,0.9,2
a15_briller.wav,briller, Hvis det er egentlig?,0.8571428571428571,2
a15_bro.wav,bro, Blu.,1.0,3
a15_broed.wav,brød, Det er vei.,0.9090909090909091,3
a15_bror.wav,bror, Spel ut.,1.0,2
a15_brun.wav,brun, Dette er det.,0.9230769230769231,3
a15_bryter.wav,bryter, Bili til.,0.8888888888888888,3
a15_buss.wav,buss, Hös!,0.75,3
a15_by.wav,by, Lih.,1.0,2
a15_bygge.wav,bygge, Nengen!,0.7142857142857143,2
a15_doer.wav,dør, Dørt!,0.6,3
a15_drikke.wav,drikke, Det er ikke.,0.5833333333333334,3
a15_drops.wav,drops, Hjelopps!,0.6666666666666666,2
a15_drue.wav,drue, Dere uva.,0.7777777777777778,4
a15_dykke.wav,dykke, Dikke!,0.5,4
a15_dyne.wav,dyne, Sting.,0.8333333333333334,3
a15_ekorn.wav,ekorn, ekkron,0.3333333333333333,2
a15_enhjoerning.wav,enhjørning, Anneringen.,0.7272727272727273,2
a15_erter.wav,erter, Arte!,0.4,3
a15_fjaer.wav,fjær, Følgelig an.,1.0,3
a15_fjorten.wav,fjorten, Fitt!,1.2,3
a15_flagg.wav,flagg, For meg ikke.,0.9230769230769231,2
a15_flakse.wav,flakse, Frøkset.,0.625,4
a15_flaske.wav,flaske, Flasker!,0.375,4
a15_flette.wav,flette, Fletter!,0.375,4
a15_flue.wav,flue, For det er det det.,0.9473684210526315,4
a15_fly.wav,fly, Fli!,0.75,4
a15_fort.wav,fort, FUTCH!,1.0,5
a15_fortau.wav,fortau, For ten.,0.625,2
a15_fortid.wav,fortid, for titt.,0.4444444444444444,3
a15_frakk.wav,frakk, Flak!,0.6,3
a15_fregner.wav,fregner, Frenne.,0.42857142857142855,3
a15_froe.wav,frø, Fulge.,1.0,5
a15_frukt.wav,frukt, Flukt!,0.5,3
a15_fugl.wav,fugl, Furt!,0.8,2
a15_garn.wav,garn, Garn!,0.4,4
a15_gartner.wav,gartner, Kattene.,0.5,2
a15_glad.wav,glad, Lå!,1.3333333333333333,5
a15_glass.wav,glass, Gras.,0.6,5
a15_glis.wav,glis, De lise.,0.625,4
a15_glitter.wav,glitter, Glyttet!,0.5,3
a15_gloer.wav,glør, Sånn!,1.0,3
a15_glorie.wav,glorie, Grønligere.,0.8181818181818182,2
a15_graa.wav,grå, Hittet la?,1.0,3
a15_grave.wav,grave, Låver.,0.8333333333333334,3
a15_gris.wav,gris, Glys!,0.8,3
a15_groenn.wav,grønn, Det er lang.,0.8333333333333334,3
a15_gul.wav,gul, Gøl,0.6666666666666666,5
a15_gutt.wav,gutt, Gytt!,0.6,3
a15_hjerne.wav,hjerne," Ja, enne.",0.6666666666666666,4
a15_hjerte.wav,hjerte, Jette.,0.6666666666666666,4
a15_hjoerne.wav,hjørne," Ja, ne.",0.7142857142857143,4
a15_hjort.wav,hjort, Jurt!,0.8,3
a15_horn.wav,horn, Fuh!,1.0,3
a15_hund.wav,hund, Høy!,1.0,5
a15_hus.wav,hus, Fush!,0.6,4
a15_huske.wav,huske, Husk!,0.4,4
a15_hylle.wav,hylle, Heller.,0.5714285714285714,2
a15_hytte.wav,hytte, Hitt!,0.6,3
a15_internett.wav,internett, Internet.,0.2222222222222222,4
a15_jern.wav,jern, Jan.,1.0,4
a15_jus.wav,jus, Jus!,0.5,5
a15_karneval.wav,karneval, Karnevel.,0.3333333333333333,4
a15_kart.wav,kart, Karte!,0.5,3
a15_kikkert.wav,kikkert, Skikke.,0.42857142857142855,3
a15_kjerne.wav,kjerne, Sjernet.,0.375,4
a15_klaer.wav,klær, Klaik.,0.8333333333333334,4
a15_klappe.wav,klappe, Hva er det?,0.8181818181818182,3
a15_klar.wav,klar, Klaan!,0.6666666666666666,3
a15_klem.wav,klem, Lenn.,1.0,5
a15_klo.wav,klo, Klyu.,0.8,4
a15_klone.wav,klone, Kallu.,0.8333333333333334,3
a15_knaer.wav,knær, Nåal!,1.0,3
a15_knar.wav,knar, Tinal.,0.6666666666666666,2
a15_koe.wav,kø, Kei.,1.0,3
a15_koffert.wav,koffert, Kuffert.,0.375,4
a15_korn.wav,korn, Kom.,0.75,3
a15_kort.wav,kort, Kort.,0.4,4
a15_krabbe.wav,krabbe, Treppe?,0.7142857142857143,1
a15_krakk.wav,krakk, Lak!,0.75,3
a15_kran.wav,kran, Trong.,0.6666666666666666,3
a15_krone.wav,krone, Lønnne.,0.7142857142857143,2
a15_kropp.wav,kropp, LAP!,1.25,2
a15_krykke.wav,krykke, Ike?,1.25,3
a15_ku.wav,ku, Thank you.,0.8,4
a15_kurv.wav,kurv, Kyrrøs,0.8333333333333334,3
a15_kvart.wav,kvart, Kva?,0.75,3
a15_kvern.wav,kvern, Kavan.,0.8333333333333334,3
a15_laerer.wav,lærer, Loret!,0.6666666666666666,3
a15_loepe.wav,løpe, Løbberg.,0.75,3
a15_loeve.wav,løve, Løve!,0.4,5
a15_lue.wav,lue," Blu, ve.",0.625,3
a15_lun.wav,lun, Løy.,1.0,5
a15_lyn.wav,lyn, Linn.,0.8,4
a15_lys.wav,lys, Lise.,0.8,4
a15_lytte.wav,lytte, Litt!,0.6,4
a15_munn.wav,munn, Nyn!,0.75,3
a15_mur.wav,mur, Mute!,0.8,3
a15_mus.wav,mus, Nysk!,0.8,4
a15_myk.wav,myk, Mikk!,0.8,3
a15_myr.wav,myr, Mir.,0.75,2
a15_ni.wav,ni, Nye.,1.0,5
a15_noekkel.wav,nøkkel, Nåkker!,0.5714285714285714,5
a15_ny.wav,ny, Nye.,0.75,3
a15_oedelagt.wav,ødelagt, Er det lagt?,0.5,4
a15_oere.wav,øre, Er det?,0.7142857142857143,3
a15_oern.wav,ørn, Arn.,0.5,4
a15_paere.wav,pære, Førre!,0.6666666666666666,4
a15_planke.wav,planke, For en�ke.,0.7,3
a15_plante.wav,plante, Forbann!,0.75,4
a15_plaster.wav,plaster, Prost!,0.8333333333333334,3
a15_pluss.wav,pluss, Slis!,0.6,4
a15_plystre.wav,plystre, Klyst til deg.,0.6428571428571429,3
a15_port.wav,port, Trit!,0.8,2
a15_premie.wav,premie, Fremje.,0.42857142857142855,4
a15_prins.wav,prins, Lins.,0.6,3
a15_pute.wav,pute, Futter!,0.5714285714285714,3
a15_rike.wav,rike, Likke?,0.5,3
a15_roed.wav,rød, Vrø.,0.5,3
a15_rund.wav,rund, Arri!,0.8,3
a15_ryke.wav,ryke, Likke!,0.6666666666666666,3
a15_sil.wav,sil, Se!,1.0,4
a15_sjakk.wav,sjakk, Shack!,0.6666666666666666,4
a15_sjiraff.wav,sjiraff, Cira.,0.8,5
a15_sjoe.wav,sjø, Sjø.,0.5,5
a15_sju.wav,sju, Tjø.,0.75,3
a15_ski.wav,ski, Skjee!,0.8333333333333334,4
a15_skilpadde.wav,skilpadde, Skjipotte.,0.7,3
a15_skinke.wav,skinke, Sink!,0.6,4
a15_skip.wav,skip, Shit!,0.8,4
a15_skitten.wav,skitten, Shit!,1.0,3
a15_skive.wav,skive, Siv!,0.75,4
a15_skjaere.wav,skjære, Sja!,1.25,3
a15_skjema.wav,skjema, Se om meg.,0.9,3
a15_skjerf.wav,skjerf, Sjertet!,0.75,3
a15_skjerm.wav,skjerm, Scheng.,0.8571428571428571,2
a15_skjoert.wav,skjørt, Schøtt!,0.7142857142857143,4
a15_skjorte.wav,skjorte, Søtte!,1.0,2
a15_skoeyter.wav,skøyter, Shaken.,1.0,4
a15_skulder.wav,skulder, Skurte.,0.5714285714285714,2
a15_sky.wav,sky, See?,1.0,3
a15_smart.wav,smart, Smart.,0.3333333333333333,3
a15_smerte.wav,smerte, Smert.,0.3333333333333333,3
a15_smoer.wav,smør, Simmel?,0.8571428571428571,3
a15_smykke.wav,smykke, Smikke?,0.42857142857142855,3
a15_snoe.wav,snø, Snø.,0.5,5
a15_snoerr.wav,snørr, Snølg!,0.6666666666666666,3
a15_soele.wav,søle, Sørt det?,0.7777777777777778,3
a15_soelv.wav,sølv, Sel.,0.75,5
a15_soeppel.wav,søppel, Fett bøl,0.875,1
a15_soester.wav,søster, Sist den.,0.6666666666666666,3
a15_soet.wav,søt, Så et.,0.8333333333333334,3
a15_sport.wav,sport, Sport.,0.3333333333333333,4
a15_staer.wav,stær, Stahl.,0.8333333333333334,3
a15_start.wav,start, Start!,0.3333333333333333,4
a15_stjerne.wav,stjerne, Stærne.,0.5714285714285714,3
a15_stoevel.wav,støvel, Stav fin.,0.7777777777777778,3
a15_stupe.wav,stupe, Stukpe.,0.42857142857142855,5
a15_sulte.wav,sulte, Sådda!,1.0,3
a15_sur.wav,sur, Sjul!,0.8,3
a15_svaere.wav,svære, Sjeware!,0.75,4
a15_svare.wav,svare, Svarer.,0.42857142857142855,5
a15_svart.wav,svart, Svar!,0.4,4
a15_sverd.wav,sverd, Svaalt!,0.8571428571428571,4
a15_svoemme.wav,svømme, Sivemme.,0.5,3
a15_syk.wav,syk, Sik.,0.75,4
a15_sykkel.wav,sykkel, Skal?,1.0,5
a15_syl.wav,syl, Syl.,0.5,4
a15_sylte.wav,sylte, Shit!,0.8,2
a15_synge.wav,synge, Sine.,0.8,3
a15_syr.wav,syr, Seel.,1.0,3
a15_taarn.wav,tårn, Torne.,0.6666666666666666,4
a15_taer.wav,tær, Ta!,1.0,3
a15_tar.wav,tar, Ta ut!,0.8333333333333334,3
a15_terning.wav,terning, Ta en ny.,0.7777777777777778,5
a15_tjern.wav,tjern, Sjern.,0.3333333333333333,3
a15_torne.wav,torne, Tudene.,0.7142857142857143,3
a15_tralle.wav,tralle, Det er drående.,0.8,3
a15_trapp.wav,trapp, Lå!,1.6666666666666667,3
a15_tre.wav,tre, Til det er.,0.8181818181818182,3
a15_trikk.wav,trikk, Telik.,0.6666666666666666,3
a15_trille.wav,trille, Stylene.,0.75,3
a15_troll.wav,troll, Styrlong!,0.6666666666666666,2
a15_trykk.wav,trykk, Selik.,0.8333333333333334,2
a15_trylle.wav,trylle, Tjellig inn.,0.8333333333333334,3
a15_turn.wav,turn, Tren!,0.8,2
a15_tynn.wav,tynn, Ten.,0.75,3
a15_ugle.wav,ugle, Ukkrølre!,0.7777777777777778,4
a15_vaer.wav,vær, Val.,1.0,3
a15_vindu.wav,vindu, Vengtul.,0.75,3
a16_artist.wav,artist, Artist.,0.2857142857142857,5
a16_baer.wav,bær, Bette.,1.0,5
a16_bar.wav,bar, Bør!,0.75,5
a16_barn.wav,barn, Bye!,1.0,5
a16_bart.wav,bart, Bajt!,0.6,4
a16_bjoern.wav,bjørn, Bjerne.,0.5714285714285714,5
a16_blaa.wav,blå, Droll.,0.8333333333333334,3
a16_blad.wav,blad, Bra!,0.75,3
a16_bleie.wav,bleie, Bra her.,0.875,3
a16_blod.wav,blod, Blå!,0.75,4
a16_blokk.wav,blokk, Bukt!,1.0,3
a16_blomst.wav,blomst, Blomst.,0.2857142857142857,5
a16_blyant.wav,blyant, Blå hjemt.,0.8,5
a16_boerste.wav,børste, Beste!,0.6666666666666666,4
a16_bra.wav,bra, Bra!,0.5,5
a16_briller.wav,briller, Triljer.,0.375,3
a16_bro.wav,bro, Bra.,0.75,5
a16_broed.wav,brød, Dere.,0.8,5
a16_bror.wav,bror, Prøv å gjøre.,0.8461538461538461,5
a16_brun.wav,brun, Grin.,0.6,5
a16_bryter.wav,bryter, Briter!,0.42857142857142855,5
a16_buss.wav,buss, Vi skal være.,0.9230769230769231,5
a16_by.wav,by, Vi.,1.0,5
a16_bygge.wav,bygge, Bikker!,0.8571428571428571,3
a16_doer.wav,dør, Dør.,0.5,5
a16_drikke.wav,drikke, Drikker.,0.375,5
a16_drops.wav,drops, Diro.,0.8,5
a16_drue.wav,drue, Dry!,0.75,5
a16_dykke.wav,dykke, Ticket!,0.7142857142857143,3
a16_dyne.wav,dyne, Dina!,0.8,4
a16_ekorn.wav,ekorn, Ekklen!,0.7142857142857143,4
a16_enhjoerning.wav,enhjørning, En ny ny.,0.8888888888888888,5
a16_erter.wav,erter, Attter!,0.5714285714285714,5
a16_fjaer.wav,fjær, Skjert.,0.7142857142857143,5
a16_fjorten.wav,fjorten, Skøytten?,0.6666666666666666,4
a16_flagg.wav,flagg, Tranget!,0.75,2
a16_flakse.wav,flakse, Frakse!,0.42857142857142855,3
a16_flaske.wav,flaske, Fræske?,0.5714285714285714,3
a16_flette.wav,flette, Futter.,0.7142857142857143,3
a16_flue.wav,flue, Frig!,1.0,3
a16_fly.wav,fly, Fød i.,1.0,4
a16_fort.wav,fort, FUT!,1.0,4
a16_fortau.wav,fortau, Fattke!,0.8571428571428571,4
a16_fortid.wav,fortid, Faktet!,0.8571428571428571,5
a16_frakk.wav,frakk, Frik!,0.6,5
a16_fregner.wav,fregner, Føren er ennid.,0.7333333333333333,4
a16_froe.wav,frø, Stee!,1.0,5
a16_frukt.wav,frukt, Fritt!,0.6666666666666666,4
a16_fugl.wav,fugl, Tjerede.,1.0,3
a16_garn.wav,garn, Da!,1.0,5
a16_gartner.wav,gartner, Kottene!,0.625,5
a16_glad.wav,glad, Gødda!,0.8333333333333334,3
a16_glass.wav,glass, Jas!,0.75,3
a16_glis.wav,glis, Gidis.,0.6666666666666666,3
a16_glitter.wav,glitter, Gittet!,0.5714285714285714,2
a16_gloer.wav,glør, Blød.,0.6,5
a16_glorie.wav,glorie, Låre.,1.0,2
a16_graa.wav,grå, Krøl.,0.8,5
a16_grave.wav,grave, Græve.,0.5,5
a16_gris.wav,gris, Gidis.,0.6666666666666666,5
a16_groenn.wav,grønn, Dren.,0.6,4
a16_gul.wav,gul, Gynne.,1.0,4
a16_gutt.wav,gutt, En gitt!,0.625,5
a16_hjerne.wav,hjerne, Jeg er ennne.,0.6923076923076923,4
a16_hjerte.wav,hjerte," Ja, det.",0.875,4
a16_hjoerne.wav,hjørne, I er enn.,0.7777777777777778,5
a16_hjort.wav,hjort," Jo, du.",1.0,5
a16_horn.wav,horn, Kuan?,0.8,4
a16_hund.wav,hund, Hej!,1.0,5
a16_hus.wav,hus, Hvis...,0.8571428571428571,5
a16_huske.wav,huske, Hvis det skal.,0.8571428571428571,5
a16_hylle.wav,hylle, Heller.,0.5714285714285714,5
a16_hytte.wav,hytte, Shit!,0.8,4
a16_internett.wav,internett, Internet.,0.2222222222222222,5
a16_jern.wav,jern, Jeng.,0.8,5
a16_jus.wav,jus, Yes.,0.75,4
a16_karneval.wav,karneval," Køyene, fong?",0.8461538461538461,5
a16_kart.wav,kart, Køy!,1.0,5
a16_kikkert.wav,kikkert, Skjikkikt!,0.5,2
a16_kjerne.wav,kjerne, Schann!,0.8571428571428571,3
a16_klaer.wav,klær, Tja!,1.0,5
a16_klappe.wav,klappe, Krøppet!,0.625,3
a16_klar.wav,klar, Køy!,1.0,3
a16_klem.wav,klem, Tram.,0.8,3
a16_klo.wav,klo, Krø.,1.0,3
a16_klone.wav,klone, Krønn!,0.8333333333333334,3
a16_knaer.wav,knær, Knart.,0.6666666666666666,5
a16_knar.wav,knar, Knod.,0.8,5
a16_koe.wav,kø, Til.,1.0,5
a16_koffert.wav,koffert, Kuffert!,0.375,5
a16_korn.wav,korn, Kled.,1.0,4
a16_kort.wav,kort, Kutsk!,1.0,5
a16_krabbe.wav,krabbe, Krøppet!,0.75,4
a16_krakk.wav,krakk, Kjokk!,0.6666666666666666,4
a16_kran.wav,kran, Kran.,0.4,4
a16_krone.wav,krone, Krønne.,0.5714285714285714,3
a16_kropp.wav,kropp, Kyrp.,0.8,5
a16_krykke.wav,krykke, Kikker.,0.7142857142857143,4
a16_ku.wav,ku, Kei!,1.0,4
a16_kurv.wav,kurv, Kiddels?,1.0,3
a16_kvart.wav,kvart, Fakt!,0.8,4
a16_kvern.wav,kvern, Kvønne.,0.7142857142857143,4
a16_laerer.wav,lærer, Lager.,0.6666666666666666,5
a16_loepe.wav,løpe, Løp!,0.5,4
a16_loeve.wav,løve, Lese!,0.8,3
a16_lue.wav,lue, Løver.,0.8333333333333334,4
a16_lun.wav,lun, I den.,0.8333333333333334,5
a16_lyn.wav,lyn, Nyn!,0.5,3
a16_lys.wav,lys, Lise.,0.8,5
a16_lytte.wav,lytte, Litt da?,0.75,3
a16_munn.wav,munn, Nyn!,0.75,5
a16_mur.wav,mur, Nei!,1.0,5
a16_mus.wav,mus, Nys!,0.75,4
a16_myk.wav,myk, Nik.,0.75,4
a16_myr.wav,myr, Mire.,0.8,5
a16_ni.wav,ni, Nei!,0.75,3
a16_noekkel.wav,nøkkel, Nå kan du?,0.9,4
a16_ny.wav,ny, Nye.,0.75,4
a16_oedelagt.wav,ødelagt, Høytelokte.,0.6363636363636364,5
a16_oere.wav,øre, Eeeh det.,0.8888888888888888,4
a16_oern.wav,ørn, E!,1.5,4
a16_paere.wav,pære, Paar det.,0.7777777777777778,4
a16_planke.wav,planke, Prøv enn.,0.8888888888888888,3
a16_plante.wav,plante, Prøns det?,0.8,3
a16_plaster.wav,plaster, Fråster!,0.5,3
a16_pluss.wav,pluss, Tris!,0.8,3
a16_plystre.wav,plystre, Pristre.,0.5,3
