score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
[4 5 4 5 2 4 2 3 5 3],søppel søppel søppel smart gartner buss skjerm smykke bleie klappe,skøyter bar skøyter flette sikker tre sport,,,"[1.0, 1.0, 1.0, 1.0, 0.16666666666666666, 0.6666666666666666, 0.25, 0.8, 1.0, 0.8]",7.683333333333333,1.0,"['d19', 'd05', 'a03', 'd10', 'a21', 'a23', 'a07', 'd13', 'a01', 'a06']","['a01', 'd05', 'a23', 'a06', 'a21', 'd19', 'a07', 'd10', 'd13', 'a03']",-3,words_470_480.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7272727272727273,1.0
[2 3 4 4 5 5 3 4 4 2],drue krone sjiraff trille søppel gris stupe flaske børste klone,smart drops trille trille prinse stiane trille,,,"[0.25, 0.8, 1.0, 0.8, 1.0, 1.0, 0.8, 1.0, 0.8, 0.6]",8.05,1.0,"['a04', 'd12', 'a20', 'd01', 'a10', 'a22', 'a18', 'a06']","['a06', 'a20', 'a10', 'a18', 'd12', 'd01', 'a06', 'a04', 'd12', 'a22']",-3,words_480_490.wav,../3x10_Concatenations/3x10_no_group_mixed,0.6349206349206349,0.9
[4 3 1 2 5 2 5 5 3 3],ørn briller krabbe trykk myr plaster tynn børste dyne rike,"smør, smykke, skilpadde fort lys sjø",,,"[0.5, 0.6666666666666666, 0.6, 0.5, 1.0, 0.7142857142857143, 1.0, 1.0, 0.75, 0.75]",7.480952380952381,1.0,"['a31', 'd14', 'a07', 'a25', 'd11', 'a28', 'a08', 'd09', 'a06']","['a06', 'd09', 'a06', 'a25', 'a31', 'a07', 'd11', 'd14', 'a08', 'a28']",-4,words_490_500.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7758620689655172,1.0
[4 4 4 5 4 2 3 5 5 3],sil lyn hjort blad drue planke bart gul start vindu,fort ski,,,"[0.6666666666666666, 1.0, 0.6666666666666666, 1.0, 0.75, 0.5, 0.6666666666666666, 1.0, 1.0, 0.8]",8.05,1.0,"['a04', 'd12', 'a03', 'a34', 'a29', 'd01', 'd15', 'a25', 'a26', 'a27']","['a25', 'a26', 'a29', 'd01', 'a34', 'a27', 'a04', 'd12', 'd15', 'a03']",-8,words_500_510.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8823529411764706,1.0
[4 3 4 5 3 4 4 4 5 5],skjema flue sjø skip torne skitten start flette lærer skjære,få et døl og god du puter grone der,,,"[0.75, 0.75, 0.5, 1.0, 0.75, 1.0, 0.75, 1.0, 1.0, 1.0]",8.5,1.0,"['a17', 'a14', 'a16', 'a21', 'a25', 'd13', 'a18', 'a28', 'a08']","['a25', 'a16', 'a08', 'd13', 'a18', 'a17', 'a21', 'a25', 'a14', 'a28']",-1,words_510_520.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7666666666666667,1.0
[4 5 3 3 1 5 4 3 3 5],børste skitten myr fjorten rød lyn torne start hjerne søppel,spart hver start lurve lurve lurve larer,,,"[1.0, 1.0, 0.3333333333333333, 0.8, 0.0, 1.0, 1.0, 0.5, 0.5, 1.0]",7.133333333333333,0.9,"['a04', 'd04', 'a34', 'a22', 'a25', 'a18', 'a28', 'd18', 'a08', 'd03']","['a28', 'd18', 'a18', 'a22', 'a25', 'd04', 'a04', 'a34', 'a08', 'd03']",-3,words_520_530.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7166666666666667,1.0
[3 3 3 3 3 3 2 4 5 4],blad kvart smykke myr fortid blå kikkert sylte sverd plaster,glitter løve bryllup sykkel gartner brun flaske myk,,,"[0.5, 0.75, 0.8, 0.6666666666666666, 0.8, 1.0, 0.6, 1.0, 1.0, 0.8571428571428571]",7.973809523809524,1.0,"['d02', 'a17', 'a29', 'd15', 'a25', 'a01', 'a18', 'a13', 'a27']","['a17', 'd02', 'd02', 'a29', 'a27', 'a13', 'a01', 'a25', 'a18', 'd15']",-2,words_530_540.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7666666666666667,1.0
[5 4 4 5 5 2 5 5 3 2],svart fortid flue grønn premie fortau barn dykke kjerne glorie,begge svare?,,,"[1.0, 0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 0.75, 0.5]",8.8,1.0,"['d02', 'd06', 'd17', 'a10', 'd15', 'a07', 'a15', 'a06']","['d15', 'a06', 'a15', 'd17', 'd02', 'a15', 'd17', 'd06', 'a10', 'a07']",-8,words_540_550.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8870967741935484,1.0
[3 3 3 3 5 3 4 4 5 3],flakse erter rød dyne skjære hytte jus fly turn lyn,"skjerm løpe rød huske ja, løk fraksøk trykk",,,"[0.8333333333333334, 0.75, 0.5, 0.75, 1.0, 0.75, 0.6666666666666666, 0.6666666666666666, 1.0, 0.6666666666666666]",7.583333333333333,1.0,"['d05', 'a09', 'd17', 'a10', 'a16', 'a01', 'a05']","['a16', 'a05', 'a01', 'a01', 'd05', 'a10', 'a16', 'a16', 'd17', 'a09']",-2,words_550_560.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7254901960784313,0.9
[3 1 5 5 4 3 4 3 5 5],gris kvart gartner blyant nøkkel tårn tynn skjørt hus sjø,bra bryter bryter tropp søt tø karenvald,,,"[0.75, 0.0, 1.0, 1.0, 1.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 1.0, 1.0]",7.083333333333333,0.9,"['a30', 'a04', 'd04', 'a03', 'a34', 'a29', 'a16', 'a06', 'a27']","['a03', 'a06', 'd04', 'a34', 'a30', 'a27', 'a29', 'a27', 'a16', 'a04']",-3,words_560_570.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7192982456140351,1.0
[3 4 5 5 5 5 2 3 5 4],rund gartner koffert øre frukt klo premie hjerte bro huske,syk jusk arne varg ekorn kjøle snø tårene? sport love korat,,,"[0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0]",9.083333333333332,1.0,"['d05', 'a32', 'd10', 'd06', 'a22', 'a07', 'a12', 'a05', 'a33', 'a27']","['a12', 'a32', 'd10', 'a33', 'a05', 'd05', 'a07', 'a22', 'd06', 'a27']",1,words_570_580.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7931034482758621,1.1
[4 3 5 4 3 4 5 3 4 5],frø grå dykke snørr kurv fregner blyant stjerne bro start,lys bankup internett trylle enening frø krabbe,,,"[0.6666666666666666, 0.3333333333333333, 1.0, 0.75, 0.5, 0.8333333333333334, 1.0, 0.8333333333333334, 0.6666666666666666, 1.0]",7.583333333333334,1.0,"['a20', 'd07', 'a34', 'a21', 'a23', 'a25', 'd13', 'd18', 'a15', 'a06']","['a21', 'a15', 'a23', 'a25', 'd13', 'a34', 'd18', 'a06', 'd07', 'a20']",-3,words_580_590.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7543859649122807,1.0
[3 3 5 3 4 2 4 3 4 4],blad hylle syk smykke hjørne krabbe trille gris fort gris,ser du hver snør blå sølv kart plaster plaster,,,"[0.25, 0.75, 1.0, 0.8, 1.0, 0.2, 1.0, 0.75, 0.6666666666666666, 0.75]",7.166666666666667,1.0,"['a30', 'd08', 'd14', 'a01', 'a26', 'a28', 'a19', 'a33', 'a06']","['a26', 'a30', 'a33', 'a28', 'd14', 'a01', 'a19', 'd08', 'a01', 'a06']",-1,words_590_600.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7719298245614035,1.0
[4 5 5 5 5 5 5 5 2 5],ski sju øre skive bjørn bror jern premie gutt brun,lue glappe klar spat helle stupe briller,,,"[0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 1.0]",8.833333333333332,1.0,"['d02', 'a20', 'd04', 'a31', 'd06', 'd01', 'd14', 'a25', 'd03', 'd08']","['a31', 'd14', 'a20', 'd08', 'd02', 'd01', 'd03', 'd04', 'a25', 'd06']",-3,words_600_610.wav,../3x10_Concatenations/3x10_no_group_mixed,0.78,1.0
[2 5 1 5 4 4 4 4 4 2],blyant gul søt huske hjerne frukt munn terning lærer fly,klapp klapp stupe kjøtt vindu,,,"[0.6666666666666666, 1.0, 0.0, 1.0, 1.0, 0.8, 0.6666666666666666, 0.8, 0.8, 0.3333333333333333]",7.066666666666666,0.9,"['a04', 'a20', 'd16', 'd04', 'a14', 'd14', 'a23', 'a07', 'd08']","['a20', 'a14', 'a07', 'd16', 'd08', 'd14', 'd04', 'a04', 'a20', 'a23']",-5,words_610_620.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7857142857142857,1.0
[3 4 3 3 3 3 2 3 4 4],hjerne kjerne smart søster smykke bygge krabbe blå fregner hjort,dyggen kveld sju dyla brun barn smerte,,,"[0.75, 0.75, 0.5, 0.8333333333333334, 0.6, 0.75, 0.4, 0.6666666666666666, 1.0, 0.6666666666666666]",6.916666666666667,1.0,"['d19', 'a30', 'd04', 'a02', 'a14', 'a32', 'd01', 'a23']","['d19', 'd04', 'a02', 'a14', 'd01', 'a23', 'a32', 'a23', 'a30', 'a23']",-3,words_620_630.wav,../3x10_Concatenations/3x10_no_group_mixed,0.75,1.0
[5 3 5 2 5 3 4 2 5 3],gris løpe grønn drikke blå fly glass terning tralle gartner,sjøla? atter grave vær sju fosko moro munnen gris,,,"[1.0, 0.75, 1.0, 0.2, 1.0, 0.6666666666666666, 0.75, 0.6, 1.0, 0.8333333333333334]",7.8,1.0,"['a17', 'd12', 'd16', 'd04', 'd15', 'a21', 'a22', 'd11', 'a26', 'a13']","['d04', 'a17', 'd12', 'a13', 'd16', 'a26', 'd15', 'a21', 'd11', 'a22']",-1,words_630_640.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7627118644067796,1.0
[4 3 5 5 3 3 1 3 3 2],rund fortid lys lyn hylle bro løve kvern ekorn krakk,frø ny val kjøper frø fram,,,"[0.6666666666666666, 0.8, 1.0, 1.0, 0.75, 0.6666666666666666, 0.25, 0.5, 0.75, 0.5]",6.883333333333333,1.0,"['d19', 'd06', 'a07', 'a12', 'd18', 'a08', 'd03', 'a27']","['d06', 'a08', 'd18', 'd06', 'd03', 'a12', 'a07', 'a27', 'a07', 'd19']",-4,words_640_650.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7115384615384616,1.0
[3 4 4 5 4 2 4 5 3 5],by syk flaske kø krabbe fort smør hjerne krykke start,skjult skjørr ris bra tute skjørr skjørr skjørr,,,"[0.5, 0.6666666666666666, 1.0, 1.0, 0.8, 0.3333333333333333, 1.0, 1.0, 0.8, 1.0]",8.1,1.0,"['a30', 'd05', 'a20', 'a14', 'd01', 'a22', 'd13', 'a01', 'a33']","['a14', 'a01', 'd13', 'd01', 'a33', 'a30', 'a20', 'd05', 'a22', 'd01']",-2,words_650_660.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7358490566037735,1.0
[3 5 5 4 5 4 4 3 4 4],smerte dykke munn skøyter skjema premie frakk fjorten kran trylle,vindu skikkelig skjorde gloria gloo krabbe brønn kart brent,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 0.75, 0.6, 0.75, 0.8]",8.533333333333333,1.0,"['d12', 'a31', 'a16', 'd14', 'a18', 'a26', 'd03', 'd08', 'a27']","['d08', 'a26', 'a31', 'a18', 'd14', 'd03', 'd03', 'a27', 'a16', 'd12']",-1,words_660_670.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7230769230769231,1.0
[5 4 5 5 5 4 5 5 5 5],gutt kvart tre sky klappe fortau flakse bryter syk trylle,frøken liter frue hjarte hylla frue frue det ror,,,"[1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,"['d19', 'a14', 'd10', 'd06', 'd14', 'a19', 'a28', 'd18', 'a08']","['a14', 'a28', 'd18', 'd14', 'd10', 'a08', 'd06', 'd10', 'd19', 'a19']",-1,words_670_680.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7192982456140351,1.0
[4 2 2 2 3 5 5 2 4 5],sky fregner krabbe drue barn kvart bygge bryter synge sju,pigg plast pigg,,,"[1.0, 0.5, 0.6, 0.5, 0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0]",7.6,1.0,"['d05', 'a09', 'd16', 'd04', 'a34', 'a11', 'a25', 'a01', 'a26', 'a06']","['a06', 'a11', 'a09', 'a01', 'a26', 'd16', 'd04', 'a25', 'd05', 'a34']",-7,words_680_690.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8771929824561403,1.0
[4 4 3 2 5 5 2 4 2 3],frakk skjære mus snørr sjø hjort flagg frakk plante lyn,flagg sjø? jord drue bra skinke,,,"[1.0, 1.0, 0.6666666666666666, 0.5, 1.0, 1.0, 0.25, 1.0, 0.6666666666666666, 0.6666666666666666]",7.75,1.0,"['d16', 'a03', 'a14', 'a29', 'a16', 'a11', 'a07', 'a12']","['a29', 'a03', 'a12', 'a11', 'd16', 'a16', 'a07', 'a14', 'a03', 'a03']",-4,words_690_700.wav,../3x10_Concatenations/3x10_no_group_mixed,0.6909090909090909,1.0
[3 5 4 5 4 4 3 5 3 3],enhjørning troll skøyter skinke myk tralle knar rød dykke turn,fortør blod kropp skjerf sjiraff lærer tralle kran enhjørning,,,"[0.7142857142857143, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 0.5, 0.6666666666666666]",8.630952380952381,1.0,"['d02', 'a30', 'd12', 'd06', 'a07', 'a18', 'a26', 'a05', 'a27']","['a26', 'a05', 'd02', 'd12', 'a30', 'a30', 'a18', 'a27', 'a07', 'd06']",-1,words_700_710.wav,../3x10_Concatenations/3x10_no_group_mixed,0.6774193548387096,1.0
[4 3 5 5 5 5 5 5 5 5],kran trille jus pute lyn gutt turn erter klo jus,beste rike pute kran krabbe krabbe krabbe,,,"[1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,"['d05', 'd04', 'a31', 'd07', 'a34', 'd14', 'd18', 'd09', 'a27']","['d05', 'a27', 'd04', 'd05', 'a31', 'a34', 'd07', 'd18', 'd09', 'd14']",-3,words_710_720.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7291666666666666,0.9
[3 5 3 5 4 4 5 4 2 3],klo karneval pluss snø skinke svømme buss jern erter ødelagt,tør du? fjåtten? første? søster? skyt gris sjirass vær? klem?,,,"[0.3333333333333333, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.25, 0.8571428571428571]",7.857142857142857,1.0,"['a17', 'd12', 'a34', 'a29', 'a25', 'd13', 'a12', 'a19', 'a27']","['a27', 'd13', 'a19', 'a34', 'a17', 'a17', 'd12', 'a29', 'a12', 'a25']",0,words_720_730.wav,../3x10_Concatenations/3x10_no_group_mixed,"[1.0, 1.0, 1.6, 2.0, 1.0, 0.8333333333333334, 0.75, 1.25, 1.0, 0.8571428571428571]",1.0
[3 3 4 3 4 4 2 5 3 2],plystre horn løpe lærer børste brå sykkel munn flakse kjerne,"klar, plystre sport, tære, artist, skulder, smin smykker, smykker, grønn",,,"[0.7142857142857143, 0.6666666666666666, 1.0, 0.8, 1.0, 0.6666666666666666, 0.4, 1.0, 0.8333333333333334, 0.25]",7.330952380952381,1.0,"['d19', 'd12', 'a14', 'a32', 'a31', 'a29', 'a11', 'a18', 'a13', 'a06']","['a14', 'a29', 'a31', 'a32', 'a06', 'a18', 'a11', 'd12', 'a13', 'd19']",0,words_730_740.wav,../3x10_Concatenations/3x10_no_group_mixed,"[0.7142857142857143, 1.5, 1.5, 0.4, 0.8333333333333334, 2.3333333333333335, 0.8333333333333334, 1.75, 1.0, 0.8333333333333334]",1.0
[4 4 5 3 3 5 5 3 4 5],drikke glør søt hjørne gartner turn fugl stjerne søppel krabbe,brød prøve? jurt søppel smø bæsje kvart,,,"[1.0, 0.75, 1.0, 0.75, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666, 0.8, 1.0]",8.8,1.0,"['d19', 'd16', 'd07', 'd14', 'a25', 'a28', 'a13', 'a08', 'a33']","['a08', 'd16', 'a33', 'a25', 'a28', 'a08', 'd19', 'a13', 'd14', 'd07']",-3,words_740_750.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7419354838709677,1.0
[3 2 4 5 3 3 3 5 3 5],kart flagg by ku skinke trille rød ugle hjørne skjære,støvel smør smør søt stjerne svart? suld,,,"[0.3333333333333333, 0.5, 0.5, 1.0, 0.8, 0.8, 0.0, 1.0, 0.75, 1.0]",6.683333333333334,0.9,"['a09', 'a34', 'a11', 'a07', 'a22', 'a18', 'a08', 'd03']","['a11', 'a18', 'a07', 'a34', 'a08', 'a22', 'a09', 'a18', 'a22', 'd03']",-3,words_750_760.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7735849056603774,1.0
[4 5 5 3 3 3 3 5 2 5],lytte glad lue svart artist grønn bleie trylle vindu planke,skjort ski skjør? skjør? skjør? skjør?,,,"[0.75, 1.0, 1.0, 0.75, 0.8, 0.5, 0.75, 1.0, 0.4, 1.0]",7.95,1.0,"['d05', 'd06', 'd17', 'd15', 'a12', 'a18', 'a28', 'd18', 'd03', 'a06']","['d03', 'd06', 'd18', 'd17', 'a18', 'a06', 'a28', 'd05', 'a12', 'd15']",-4,words_760_770.wav,../3x10_Concatenations/3x10_no_group_mixed,0.847457627118644,1.0
[5 2 5 4 4 3 4 4 3 4],skip port klar huske pute smykke skøyter flette skjorte port,knær ørletokt bra knær bleie,,,"[1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.8, 1.0, 0.8, 0.75, 0.6666666666666666]",8.35,1.0,"['d05', 'a32', 'a31', 'a25', 'a19', 'a12', 'a01', 'd18', 'a15', 'a33']","['d18', 'a25', 'a33', 'a15', 'a31', 'a12', 'a32', 'a19', 'd05', 'a01']",-5,words_770_780.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7666666666666667,1.0
[3 5 3 3 3 5 5 3 3 3],erter søppel skjerf glad hjort krakk gutt trikk fortid knar,sikkert sikkert skinke skjære skjære,,,"[0.75, 1.0, 0.5, 0.3333333333333333, 0.6666666666666666, 1.0, 1.0, 0.75, 0.6, 0.75]",7.35,1.0,"['a02', 'a03', 'a32', 'd07', 'a29', 'a18', 'a33', 'a15', 'd03']","['a18', 'd07', 'a15', 'a02', 'a15', 'd03', 'a33', 'a29', 'a03', 'a32']",-5,words_780_790.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7796610169491526,1.0
[5 3 2 4 5 5 5 5 3 4],rød tjern klær brun kran grave koffert rund hjerne sjiraff,flakse kroner bart linn synge huske sjakk sausk?,,,"[1.0, 0.6666666666666666, 0.25, 0.75, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0]",8.416666666666666,1.0,"['a04', 'a20', 'd17', 'a29', 'd15', 'a18', 'd18', 'a08']","['a18', 'a04', 'a29', 'd15', 'd17', 'd18', 'a20', 'd15', 'd18', 'a08']",-2,words_790_800.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7586206896551724,1.0
[5 4 5 5 5 3 5 5 5 3],start lytte turn skjerf sky karneval smykke trille skjørt gutt,glad før briter slaud slurr flaske sjel øre,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 0.6666666666666666]",9.523809523809524,1.0,"['a17', 'a09', 'd04', 'a14', 'd16', 'd10', 'a31', 'd14', 'a19', 'a15']","['d10', 'a09', 'd14', 'a19', 'a14', 'a17', 'd04', 'a31', 'd16', 'a15']",-2,words_800_810.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7258064516129032,1.0
[5 4 2 4 4 5 2 5 4 4],skulder skilpadde skulder øre trapp hus flakse skive smykke klær,snø? kjære verst korn korn ekorn prins korn,,,"[1.0, 1.0, 0.42857142857142855, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 0.75]",8.845238095238095,1.0,"['a04', 'a32', 'a05', 'd10', 'a21', 'a07', 'd18', 'a19']","['d18', 'a19', 'a21', 'a04', 'a04', 'a05', 'a07', 'd10', 'a04', 'a32']",-2,words_810_820.wav,../3x10_Concatenations/3x10_no_group_mixed,0.78125,1.0
[5 4 3 4 3 3 5 4 5 5],syk ku kjerne drue flagg sverd søt start bleie sjiraff,nøkkel barn hjerne kvart sur rygge nydelig krabbe,,,"[1.0, 1.0, 0.5, 1.0, 0.75, 0.6, 1.0, 0.75, 1.0, 1.0]",8.6,1.0,"['a09', 'a32', 'd06', 'd01', 'a22', 'a11', 'd11', 'a12', 'a18', 'a15']","['a18', 'a15', 'a12', 'a09', 'd06', 'a32', 'a22', 'a11', 'd11', 'd01']",-2,words_820_830.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7222222222222222,1.0
[3 5 5 3 5 3 3 5 4 5],fugl snørr syr søster korn pluss lue gutt krykke flue,skulder brakk kaldverd en hjørning tre tune blå søre søre,,,"[0.6666666666666666, 1.0, 1.0, 0.8333333333333334, 1.0, 0.75, 0.6666666666666666, 1.0, 0.8, 1.0]",8.716666666666665,1.0,"['d12', 'd04', 'a02', 'a16', 'a29', 'a23', 'a18', 'a19', 'd03', 'a15']","['a23', 'd03', 'a19', 'a15', 'd04', 'a16', 'a02', 'a29', 'a18', 'd12']",0,words_830_840.wav,../3x10_Concatenations/3x10_no_group_mixed,"[1.5, 1.0, 2.3333333333333335, 0.8333333333333334, 1.5, 1.0, 0.6666666666666666, 1.0, 0.8333333333333334, 0.75]",1.0
[2 4 5 5 4 3 3 3 5 5],støvel erter lue svømme skjørt kran erter trapp bjørn ski,skjorte! briller ski bra? muld bra hikko,,,"[0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 0.5, 0.5, 0.75, 1.0, 1.0]",8.166666666666666,1.0,"['a04', 'd04', 'a14', 'd06', 'a21', 'a25', 'a01', 'a26', 'a18', 'a27']","['a21', 'a04', 'd06', 'd04', 'a14', 'a25', 'a26', 'a01', 'a18', 'a27']",-3,words_840_850.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7017543859649122,1.0
[4 3 2 4 4 3 5 3 2 5],blad tjern kurv dykke fugl kvern bro brun brun frakk,skjema gul,,,"[0.5, 0.6666666666666666, 0.5, 1.0, 0.6666666666666666, 0.75, 1.0, 0.75, 0.5, 1.0]",7.333333333333333,1.0,"['d02', 'a04', 'a03', 'a32', 'a31', 'd17', 'a29', 'd15', 'a15']","['a15', 'd02', 'a03', 'a29', 'd15', 'a32', 'a31', 'a04', 'a29', 'd17']",-8,words_850_860.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9038461538461539,1.0
[5 4 3 5 5 4 5 3 3 3],huske krykke sport blad børste artist by skulder artist by,flagg tørn søppel skikkelig lys bleiekavet eller pause? klart trommene,,,"[1.0, 1.0, 0.5, 1.0, 1.0, 0.8, 1.0, 0.8571428571428571, 0.8, 0.5]",8.457142857142857,1.0,"['d05', 'a17', 'd02', 'a31', 'a10', 'a19', 'a27']","['a31', 'a17', 'a27', 'd05', 'd05', 'a31', 'a27', 'a10', 'd02', 'a19']",0,words_860_870.wav,../3x10_Concatenations/3x10_no_group_mixed,"[1.0, 1.0, 0.8, 2.0, 0.8333333333333334, 1.3333333333333333, 2.5, 0.7142857142857143, 0.8333333333333334, 4.0]",1.0
[3 3 3 3 4 3 3 4 3 3],bryter fjorten klone blokk tjern kurv svart fjorten tre kart,føk størrelse serioten sioten sioten sioten barn,,,"[0.6666666666666666, 0.6, 0.6, 0.75, 0.6666666666666666, 0.5, 0.5, 0.8, 0.6666666666666666, 0.6666666666666666]",6.416666666666668,1.0,"['a14', 'a32', 'a29', 'a21', 'a16', 'a07', 'a18', 'a15', 'a33']","['a29', 'a15', 'a21', 'a07', 'a33', 'a16', 'a14', 'a18', 'a07', 'a32']",-3,words_870_880.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7166666666666667,1.0
[3 5 5 3 5 5 5 2 3 5],svømme hjort bro terning erter kø glorie premie knær prins,"skjøge, ny puss fort skjønt, trylle søt nøkkel",,,"[0.8, 1.0, 1.0, 0.4, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 1.0]",8.366666666666667,1.0,"['d04', 'd17', 'a10', 'd14', 'd13', 'a26', 'a28', 'd18', 'd09']","['d17', 'd04', 'd09', 'a26', 'd13', 'd14', 'd18', 'a10', 'a26', 'a28']",-2,words_880_890.wav,../3x10_Concatenations/3x10_no_group_mixed,0.8103448275862069,1.0
[4 3 2 5 5 4 4 3 4 5],fjorten ku bro søt klo lun lytte turn bart vær,svaret bleie stjerne,,,"[1.0, 0.5, 0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0]",7.833333333333333,1.0,"['d16', 'a03', 'd06', 'a16', 'a21', 'a25', 'a18', 'a26', 'a13', 'a15']","['a16', 'a26', 'a25', 'd06', 'd16', 'a21', 'a03', 'a13', 'a15', 'a18']",-7,words_890_900.wav,../3x10_Concatenations/3x10_no_group_mixed,0.782608695652174,1.0
[2 3 4 3 2 4 5 3 5 5],glorie start krabbe hjerne glør syk ørn kvern smykke skjerm,sport drip støl skyt hold krakk,,,"[0.3333333333333333, 0.75, 0.8, 0.75, 0.25, 1.0, 1.0, 0.5, 1.0, 1.0]",7.383333333333333,1.0,"['d05', 'a32', 'd07', 'd14', 'a22', 'a25', 'a11', 'a01', 'a06']","['d14', 'a22', 'a22', 'a32', 'a01', 'a06', 'd07', 'a25', 'd05', 'a11']",-4,words_900_910.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7627118644067796,1.0
[5 5 3 5 5 3 3 4 3 3],garn smart skive klo fregner hus bleie tre skive enhjørning,kjør dør greve suver,,,"[1.0, 1.0, 0.75, 1.0, 1.0, 0.6666666666666666, 0.75, 0.6666666666666666, 0.75, 0.8571428571428571]",8.44047619047619,1.0,"['a30', 'a17', 'a04', 'a20', 'd04', 'a05', 'a34', 'd18', 'd03']","['d04', 'd03', 'a04', 'd18', 'a05', 'a04', 'a34', 'a30', 'a20', 'a17']",-6,words_910_920.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7966101694915254,1.0
[3 5 5 5 5 5 5 5 4 5],frukt tynn svare glitter hjort hjerte snørr sølv ugle fort,puppe? piss?,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0]",9.55,1.0,"['a17', 'a20', 'a09', 'a31', 'd07', 'd17', 'd14', 'd13', 'd18']","['a09', 'a17', 'a20', 'd17', 'a31', 'd13', 'd07', 'a31', 'd18', 'd14']",-8,words_920_930.wav,../3x10_Concatenations/3x10_no_group_mixed,0.9137931034482759,1.0
[5 5 3 5 4 4 3 4 3 5],bro grå pute skjørt trapp kikkert tralle ugle grå krakk,"ja, kjenne litt trygg gjort frøk blad fly",,,"[1.0, 1.0, 0.75, 1.0, 0.75, 0.8, 0.6, 0.75, 0.6666666666666666, 1.0]",8.316666666666666,1.0,"['a30', 'a04', 'd12', 'd04', 'a34', 'a29', 'd15', 'a22', 'a33', 'a06']","['d12', 'd04', 'a34', 'a29', 'a33', 'a22', 'a06', 'd15', 'a30', 'a04']",-2,words_930_940.wav,../3x10_Concatenations/3x10_no_group_mixed,0.7272727272727273,1.0
