File name,Word,Transcribed,CER (Character Error Rate),CER Score,OG Score,CER Output
a05_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a02_oedelagt.wav,ødelagt,ødelagt?,0.125,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't', '?']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.125, hits=7, substitutions=0, insertions=0, deletions=1)"
a17_oedelagt.wav,ødelagt,ødelagt,0.0,5,2,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a10_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a26_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a21_oedelagt.wav,ødelagt,og det er lakk,0.7142857142857143,2,3,"CharacterOutput(references=[['o', 'g', ' ', 'd', 'e', 't', ' ', 'e', 'r', ' ', 'l', 'a', 'k', 'k']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='delete', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=10, hyp_start_idx=3, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=10, ref_end_idx=12, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=12, ref_end_idx=14, hyp_start_idx=5, hyp_end_idx=7)]], cer=0.7142857142857143, hits=4, substitutions=3, insertions=0, deletions=7)"
a34_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a33_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d08_oedelagt.wav,ødelagt,det er lett,0.7272727272727273,2,3,"CharacterOutput(references=[['d', 'e', 't', ' ', 'e', 'r', ' ', 'l', 'e', 't', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='substitute', ref_start_idx=8, ref_end_idx=10, hyp_start_idx=4, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=10, ref_end_idx=11, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.7272727272727273, hits=4, substitutions=2, insertions=1, deletions=5)"
d05_oedelagt.wav,ødelagt,ødelagt?,0.125,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't', '?']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.125, hits=7, substitutions=0, insertions=0, deletions=1)"
d02_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d17_oedelagt.wav,ødelagt,følg lagt,0.4444444444444444,3,1,"CharacterOutput(references=[['f', 'ø', 'l', 'g', ' ', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=9, hyp_start_idx=3, hyp_end_idx=7)]], cer=0.4444444444444444, hits=5, substitutions=2, insertions=0, deletions=2)"
d10_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a08_oedelagt.wav,ødelagt,klart,0.8,1,2,"CharacterOutput(references=[['k', 'l', 'a', 'r', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.8, hits=3, substitutions=2, insertions=2, deletions=0)"
d11_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d16_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d03_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d04_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a09_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d14_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d13_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a28_oedelagt.wav,ødelagt,ødelagt,0.0,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d06_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d01_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d18_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a19_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d19_oedelagt.wav,ødelagt,ødelagt,0.0,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d07_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d12_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
d15_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a29_oedelagt.wav,ødelagt,ødelagt,0.0,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a18_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a07_oedelagt.wav,ødelagt,skreggelt,0.7777777777777778,2,1,"CharacterOutput(references=[['s', 'k', 'r', 'e', 'g', 'g', 'e', 'l', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=5, hyp_start_idx=0, hyp_end_idx=5), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=5, hyp_end_idx=6), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=8, hyp_start_idx=6, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=8, ref_end_idx=9, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.7777777777777778, hits=2, substitutions=5, insertions=0, deletions=2)"
a12_oedelagt.wav,ødelagt,"hva da, drakf?",0.8571428571428571,1,2,"CharacterOutput(references=[['h', 'v', 'a', ' ', 'd', 'a', ',', ' ', 'd', 'r', 'a', 'k', 'f', '?']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='delete', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=7, hyp_start_idx=2, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=10, hyp_start_idx=4, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=10, ref_end_idx=11, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='substitute', ref_start_idx=11, ref_end_idx=13, hyp_start_idx=5, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=13, ref_end_idx=14, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.8571428571428571, hits=2, substitutions=5, insertions=0, deletions=7)"
a15_oedelagt.wav,ødelagt,ødelagt,0.0,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a23_oedelagt.wav,ødelagt,ødelagt,0.0,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a31_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a14_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a13_oedelagt.wav,ødelagt,ødelagt,0.0,5,3,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a06_oedelagt.wav,ødelagt,ja,3.0,1,3,"CharacterOutput(references=[['j', 'a']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=4, hyp_end_idx=5), AlignmentChunk(type='insert', ref_start_idx=2, ref_end_idx=2, hyp_start_idx=5, hyp_end_idx=7)]], cer=3.0, hits=1, substitutions=1, insertions=5, deletions=0)"
a01_oedelagt.wav,ødelagt,"ja, det er lek",0.8571428571428571,1,2,"CharacterOutput(references=[['j', 'a', ',', ' ', 'd', 'e', 't', ' ', 'e', 'r', ' ', 'l', 'e', 'k']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='delete', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=6, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=6, ref_end_idx=10, hyp_start_idx=3, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=10, ref_end_idx=14, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.8571428571428571, hits=2, substitutions=5, insertions=0, deletions=7)"
a30_oedelagt.wav,ødelagt,ødelagt?,0.125,5,5,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't', '?']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7), AlignmentChunk(type='delete', ref_start_idx=7, ref_end_idx=8, hyp_start_idx=7, hyp_end_idx=7)]], cer=0.125, hits=7, substitutions=0, insertions=0, deletions=1)"
a25_oedelagt.wav,ødelagt,ullukt,0.8333333333333334,1,3,"CharacterOutput(references=[['u', 'l', 'l', 'u', 'k', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=6), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=6, hyp_end_idx=7)]], cer=0.8333333333333334, hits=2, substitutions=4, insertions=1, deletions=0)"
a22_oedelagt.wav,ødelagt,ødelagt,0.0,5,4,"CharacterOutput(references=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], hypotheses=[['ø', 'd', 'e', 'l', 'a', 'g', 't']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=7, hyp_start_idx=0, hyp_end_idx=7)]], cer=0.0, hits=7, substitutions=0, insertions=0, deletions=0)"
a04_hus.wav,hus,puss,0.5,3,3,"CharacterOutput(references=[['p', 'u', 's', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.5, hits=2, substitutions=1, insertions=0, deletions=1)"
a14_hus.wav,hus,husj,0.25,4,5,"CharacterOutput(references=[['h', 'u', 's', 'j']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.25, hits=3, substitutions=0, insertions=0, deletions=1)"
d08_hus.wav,hus,ja,1.5,1,5,"CharacterOutput(references=[['j', 'a']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=3)]], cer=1.5, hits=0, substitutions=2, insertions=1, deletions=0)"
d18_hus.wav,hus,lys,0.6666666666666666,2,3,"CharacterOutput(references=[['l', 'y', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.6666666666666666, hits=1, substitutions=2, insertions=0, deletions=0)"
d11_hus.wav,hus,hus,0.0,5,5,"CharacterOutput(references=[['h', 'u', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d01_hus.wav,hus,hvordan,0.8571428571428571,1,3,"CharacterOutput(references=[['h', 'v', 'o', 'r', 'd', 'a', 'n']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=7, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.8571428571428571, hits=1, substitutions=2, insertions=0, deletions=4)"
a22_hus.wav,hus,hus,0.0,5,5,"CharacterOutput(references=[['h', 'u', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a32_hus.wav,hus,hus,0.0,5,4,"CharacterOutput(references=[['h', 'u', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d10_hus.wav,hus,hus,0.0,5,4,"CharacterOutput(references=[['h', 'u', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a33_hus.wav,hus,hus?,0.25,4,5,"CharacterOutput(references=[['h', 'u', 's', '?']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.25, hits=3, substitutions=0, insertions=0, deletions=1)"
a23_hus.wav,hus,hus,0.0,5,4,"CharacterOutput(references=[['h', 'u', 's']], hypotheses=[['h', 'u', 's']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
